subject,name,x,y,labelx,labely,error
p01,p01\face\1.jpg,1061.0106,398.00452,1308.0,57.0,421.055611677365
p01,p01\face\2.jpg,342.75092,284.0437,352.0,162.0,122.393671966732
p01,p01\face\3.jpg,918.0164,693.3833,1077.0,762.0,173.15897681032882
p01,p01\face\4.jpg,659.1266,458.75363,1041.0,498.0,383.8848500852827
p01,p01\face\5.jpg,968.9758,660.1797,1407.0,665.0,438.05068913311845
p01,p01\face\6.jpg,562.7827,570.4863,110.0,288.0,533.6766050240539
p01,p01\face\7.jpg,532.355,718.36035,433.0,809.0,134.48775792335152
p01,p01\face\8.jpg,579.45435,296.67722,424.0,121.0,234.5816255858502
p01,p01\face\9.jpg,392.78723,530.80334,273.0,608.0,142.50720924746227
p01,p01\face\10.jpg,644.7562,554.48505,248.0,269.0,488.7915903020427
p01,p01\face\11.jpg,763.3491,387.90314,432.0,172.0,395.48249803246665
p01,p01\face\12.jpg,599.9209,716.46436,718.0,799.0,144.06528603596703
p01,p01\face\13.jpg,627.0095,719.1072,907.0,648.0,288.8787050822542
p01,p01\face\14.jpg,1025.7278,577.84094,1248.0,106.0,521.5734008746995
p01,p01\face\15.jpg,286.04614,519.4403,26.0,277.0,355.52961154803967
p01,p01\face\16.jpg,515.04565,286.34253,215.0,58.0,377.0513476305316
p01,p01\face\17.jpg,773.62415,268.96564,739.0,89.0,183.26609325649957
p01,p01\face\18.jpg,602.4486,820.6912,344.0,889.0,267.3233353543981
p01,p01\face\19.jpg,810.3161,452.18115,617.0,159.0,351.17844021949867
p01,p01\face\20.jpg,469.7537,607.2838,68.0,4.0,724.8154075349116
p01,p01\face\21.jpg,758.856,630.3767,730.0,542.0,92.96834033523186
p01,p01\face\22.jpg,1083.3998,688.6741,1208.0,825.0,184.68885363294126
p01,p01\face\23.jpg,375.8607,620.23425,48.0,623.0,327.8723551170486
p01,p01\face\24.jpg,716.6128,578.8737,683.0,495.0,90.35829018672692
p01,p01\face\25.jpg,662.49316,458.43436,524.0,262.0,240.34727479212242
p01,p01\face\26.jpg,764.02356,491.74792,676.0,129.0,373.27496986136106
p01,p01\face\27.jpg,1037.5149,715.72876,1310.0,893.0,325.0741862444633
p01,p01\face\28.jpg,752.55786,628.2732,472.0,371.0,380.66022004538377
p01,p01\face\29.jpg,278.8509,263.8898,102.0,192.0,190.90411942255201
p01,p01\face\30.jpg,748.0869,628.20776,689.0,677.0,76.62862259483235
p01,p01\face\31.jpg,706.245,676.1269,640.0,898.0,231.55145047861393
p01,p01\face\32.jpg,389.25034,728.5433,83.0,775.0,309.753921988891
p01,p01\face\33.jpg,772.7274,612.7364,621.0,346.0,306.8705193155576
p01,p01\face\34.jpg,963.87976,446.65344,1329.0,494.0,368.17726708747244
p01,p01\face\35.jpg,486.67972,489.99146,87.0,401.0,409.4671651976505
p01,p01\face\36.jpg,613.57227,725.81433,749.0,890.0,212.8323412189745
p01,p01\face\37.jpg,604.12933,737.97754,464.0,745.0,140.30518494294856
p01,p01\face\38.jpg,296.00244,509.56622,58.0,405.0,259.96010811757253
p01,p01\face\39.jpg,440.33762,310.36127,151.0,172.0,320.718090774437
p01,p01\face\40.jpg,626.365,480.9869,306.0,333.0,352.89354140094434
p01,p01\face\41.jpg,879.5095,660.75793,1074.0,828.0,256.50819309526935
p01,p01\face\42.jpg,712.2571,533.54626,339.0,350.0,415.94480177662996
p01,p01\face\43.jpg,295.35117,575.3716,262.0,115.0,461.5780506859051
p01,p01\face\44.jpg,1081.7882,387.9306,1123.0,17.0,373.2129712041102
p01,p01\face\45.jpg,748.3883,703.6229,686.0,725.0,65.94907333266708
p01,p01\face\46.jpg,991.92883,378.9829,1273.0,337.0,284.1893075046984
p01,p01\face\47.jpg,914.0011,788.2567,859.0,857.0,88.0383993813211
p01,p01\face\48.jpg,292.07574,365.93402,86.0,266.0,229.02842515995695
p01,p01\face\49.jpg,643.94006,637.23706,712.0,589.0,83.4204336478779
p01,p01\face\50.jpg,484.38712,675.8835,406.0,899.0,236.4857702510872
p01,p01\face\51.jpg,1000.9585,444.70898,1130.0,45.0,420.0225812381996
p01,p01\face\52.jpg,344.141,619.84436,4.0,789.0,379.88092295481226
p01,p01\face\53.jpg,1000.7793,392.5024,1025.0,34.0,359.3196587823995
