subject,name,x,y,labelx,labely,error
p10,p10\face\1.jpg,1084.75,309.9884,1065.0,471.0,162.21836170729873
p10,p10\face\2.jpg,386.34167,46.941208,105.0,75.0,282.7374002497724
p10,p10\face\3.jpg,1078.3274,209.16962,1293.0,319.0,241.1369715794324
p10,p10\face\4.jpg,1118.701,386.31366,1033.0,505.0,146.3937061061711
p10,p10\face\5.jpg,1249.7905,111.484955,1419.0,22.0,191.41421667094113
p10,p10\face\6.jpg,535.3944,184.51947,377.0,287.0,188.6558954154362
p10,p10\face\7.jpg,826.09564,76.89006,943.0,103.0,119.78462932227573
p10,p10\face\8.jpg,647.7814,345.32675,439.0,643.0,363.59182557505335
p10,p10\face\9.jpg,869.42126,171.79936,885.0,520.0,348.5489451820217
p10,p10\face\10.jpg,1057.1855,120.91201,1356.0,63.0,304.3745764884117
p10,p10\face\11.jpg,757.39874,197.84045,788.0,833.0,635.8962916624063
p10,p10\face\12.jpg,680.0707,68.26134,580.0,74.0,100.23508987469158
p10,p10\face\13.jpg,1024.3817,402.64548,1282.0,593.0,320.31550608345515
p10,p10\face\14.jpg,928.53595,98.28318,778.0,69.0,153.3576739908212
p10,p10\face\15.jpg,762.27856,539.42426,1022.0,788.0,359.50678018641037
p10,p10\face\16.jpg,987.63513,113.686,949.0,424.0,312.7098420461051
p10,p10\face\17.jpg,871.7581,670.7874,1079.0,866.0,284.7053850035155
p10,p10\face\18.jpg,1106.3539,496.85504,1260.0,664.0,227.03428464936744
p10,p10\face\19.jpg,735.66675,95.63879,369.0,59.0,368.4927492502397
p10,p10\face\20.jpg,579.88153,303.8686,665.0,883.0,585.3531786451663
p10,p10\face\21.jpg,827.614,328.88885,846.0,859.0,530.4298669475542
p10,p10\face\22.jpg,1015.0842,144.5452,1019.0,614.0,469.471128638386
p10,p10\face\23.jpg,580.2776,541.68945,329.0,878.0,419.81567755980717
p10,p10\face\24.jpg,555.9099,287.06946,320.0,719.0,492.15595533834596
p10,p10\face\25.jpg,1049.1714,77.96422,1271.0,135.0,229.04369806873098
p10,p10\face\26.jpg,540.3384,102.042465,431.0,87.0,110.36827555960092
p10,p10\face\27.jpg,362.44385,523.1359,66.0,665.0,328.64017890011564
p10,p10\face\28.jpg,1053.5387,121.97014,1249.0,25.0,218.1933274071414
p10,p10\face\29.jpg,588.6116,216.38306,444.0,802.0,603.2078570028742
p10,p10\face\30.jpg,801.1549,96.622246,868.0,51.0,80.92994655873683
p10,p10\face\31.jpg,633.1465,56.11531,433.0,61.0,200.2060754728737
p10,p10\face\32.jpg,689.59955,47.767086,295.0,129.0,402.87414675677564
p10,p10\face\33.jpg,1006.078,53.956123,1121.0,16.0,121.0278167277052
p10,p10\face\34.jpg,685.8384,506.9796,606.0,631.0,147.49651743770087
p10,p10\face\35.jpg,446.61487,101.07536,141.0,357.0,398.6199435239035
p10,p10\face\36.jpg,871.99475,108.365486,625.0,451.0,422.37993856242747
p10,p10\face\37.jpg,1188.1958,154.25348,1414.0,335.0,289.2349283022367
p10,p10\face\38.jpg,822.8213,198.99533,505.0,292.0,331.149878736955
p10,p10\face\39.jpg,882.44275,108.95796,962.0,244.0,156.73451129617243
p10,p10\face\40.jpg,1098.082,252.66833,1416.0,215.0,320.14175327110956
p10,p10\face\41.jpg,587.98254,266.98996,363.0,316.0,230.25883024598645
p10,p10\face\42.jpg,1116.5325,71.335846,1360.0,183.0,267.85316931576523
p10,p10\face\43.jpg,776.4458,114.75577,543.0,76.0,236.64097113295915
p10,p10\face\44.jpg,889.45197,232.55402,862.0,368.0,138.19995138385542
p10,p10\face\45.jpg,856.2914,282.02582,738.0,592.0,331.77830512256224
p10,p10\face\46.jpg,860.54175,598.3804,1041.0,873.0,328.6048039629062
p10,p10\face\47.jpg,716.734,75.8028,277.0,250.0,472.9806252638685
p10,p10\face\48.jpg,531.73267,426.35303,297.0,586.0,283.87775207824933
p10,p10\face\49.jpg,841.1277,396.224,870.0,776.0,380.871923190723
p10,p10\face\50.jpg,750.24426,119.06391,754.0,132.0,13.47026177438686
p10,p10\face\51.jpg,734.13965,27.533909,510.0,100.0,235.56298089629874
p10,p10\face\52.jpg,606.58813,606.9027,342.0,763.0,307.20229491330304
p10,p10\face\53.jpg,658.12506,513.58594,499.0,712.0,254.34017728477346
p10,p10\face\54.jpg,359.69202,89.68582,215.0,45.0,151.43513978763318
p10,p10\face\55.jpg,768.7075,241.70317,510.0,562.0,411.7276101987818
p10,p10\face\56.jpg,740.6868,516.47046,642.0,727.0,232.51188645690783
p10,p10\face\57.jpg,344.7339,294.03992,132.0,411.0,242.7660750341777
p10,p10\face\58.jpg,782.8572,143.10318,831.0,438.0,298.8007148376657
p10,p10\face\59.jpg,776.6449,348.57898,660.0,639.0,312.97028363328684
p10,p10\face\60.jpg,982.99744,74.85829,1062.0,477.0,409.8284702165041
p10,p10\face\61.jpg,1033.2007,292.24026,1244.0,379.0,227.95526219523865
p10,p10\face\62.jpg,837.8209,180.54144,874.0,96.0,91.95749378959009
p10,p10\face\63.jpg,536.04065,84.993515,104.0,398.0,533.5093134144895
p10,p10\face\64.jpg,394.8733,286.99103,200.0,244.0,199.5590842958546
p10,p10\face\65.jpg,817.35864,361.11877,720.0,486.0,158.3477988183764
p10,p10\face\66.jpg,518.4448,83.14714,394.0,78.0,124.55122565635394
p10,p10\face\67.jpg,599.4889,391.82245,312.0,851.0,541.7507498841142
p10,p10\face\68.jpg,597.45386,302.9191,301.0,412.0,315.8853134446108
p10,p10\face\69.jpg,831.2338,156.34277,649.0,332.0,253.1099146739416
p10,p10\face\70.jpg,879.4494,497.38144,1207.0,808.0,451.41253997867625
p10,p10\face\71.jpg,502.76862,241.06398,306.0,313.0,209.50579869659933
p10,p10\face\72.jpg,969.3663,215.72289,973.0,616.0,400.29358366703804
p10,p10\face\73.jpg,1045.599,236.25209,1371.0,327.0,337.8179867732031
p10,p10\face\74.jpg,452.08893,157.90486,34.0,343.0,457.22922314742743
p10,p10\face\75.jpg,1085.1244,72.033615,1244.0,191.0,198.4803792255043
p10,p10\face\76.jpg,681.0962,616.4944,595.0,892.0,288.64493488973613
p10,p10\face\77.jpg,1051.978,391.03644,1204.0,774.0,412.0337137298355
p10,p10\face\78.jpg,707.8005,170.27708,210.0,314.0,518.1327954781476
p10,p10\face\79.jpg,439.6084,72.707275,60.0,16.0,383.8205961122983
p10,p10\face\80.jpg,743.9131,264.97598,670.0,638.0,380.2762975784844
p10,p10\face\81.jpg,667.2772,234.97388,532.0,517.0,312.7917138448524
p10,p10\face\82.jpg,375.78384,276.2749,75.0,436.0,340.56281542470253
p10,p10\face\83.jpg,974.70264,218.17088,978.0,402.0,183.85868384441352
p10,p10\face\84.jpg,803.901,147.4823,390.0,240.0,424.1150345130434
p10,p10\face\85.jpg,637.04407,383.8624,532.0,587.0,228.69005362061552
p10,p10\face\86.jpg,947.1388,67.01639,1085.0,120.0,147.6921682503849
p10,p10\face\87.jpg,1110.5735,224.53697,1029.0,423.0,214.57355054561128
p10,p10\face\88.jpg,579.1361,251.13144,246.0,486.0,407.6063128191221
p10,p10\face\89.jpg,637.8131,81.629196,365.0,383.0,406.5111852704671
p10,p10\face\90.jpg,591.93304,91.36644,350.0,283.0,308.6341128666758
p10,p10\face\91.jpg,796.7909,169.41235,743.0,454.0,289.6266319548325
p10,p10\face\92.jpg,871.08264,512.2103,1124.0,419.0,269.54658108571886
p10,p10\face\93.jpg,705.4026,40.932148,518.0,74.0,190.29770057399537
p10,p10\face\94.jpg,792.1511,151.66136,919.0,57.0,158.27637270372986
p10,p10\face\95.jpg,1146.6667,212.12938,1326.0,808.0,622.2717955202534
p10,p10\face\96.jpg,714.17267,365.91196,584.0,518.0,200.18914883804266
p10,p10\face\97.jpg,463.97882,66.170815,60.0,136.0,409.96951106149345
p10,p10\face\98.jpg,862.0305,332.29016,1001.0,580.0,284.02936412895764
p10,p10\face\99.jpg,987.1742,288.80878,1076.0,625.0,347.72771316074306
p10,p10\face\100.jpg,466.10693,397.22964,151.0,898.0,591.6615111277731
p10,p10\face\101.jpg,562.47565,71.331665,416.0,12.0,158.03594948025275
p10,p10\face\102.jpg,693.4629,103.7649,504.0,472.0,414.1174727658808
p10,p10\face\103.jpg,1052.7007,425.55414,1180.0,645.0,253.69588400780174
p10,p10\face\104.jpg,800.41125,426.51807,686.0,711.0,306.62665613087194
p10,p10\face\105.jpg,734.5054,397.06836,644.0,564.0,189.88784724476182
p10,p10\face\106.jpg,880.3575,105.82916,1102.0,241.0,259.60847925289346
p10,p10\face\107.jpg,616.1911,212.14664,419.0,634.0,465.66575325011826
p10,p10\face\108.jpg,533.8548,268.8062,457.0,525.0,267.47320251288727
p10,p10\face\109.jpg,521.51404,81.45696,259.0,204.0,289.70746290439257
p10,p10\face\110.jpg,828.98535,225.73924,1055.0,345.0,255.54989728035503
p10,p10\face\111.jpg,722.84357,397.3042,578.0,521.0,190.47390528298095
p10,p10\face\112.jpg,1120.1743,213.41232,1229.0,579.0,381.44118157325386
p10,p10\face\113.jpg,1120.2776,352.2189,1438.0,372.0,318.33758859503223
p10,p10\face\114.jpg,914.8656,361.08267,803.0,753.0,407.56974096465996
p10,p10\face\115.jpg,1261.7124,378.40454,1191.0,567.0,201.41620660028826
p10,p10\face\116.jpg,903.0183,442.44022,898.0,810.0,367.59403558817434
p10,p10\face\117.jpg,950.65845,219.10242,1090.0,684.0,485.3306379418056
p10,p10\face\118.jpg,461.09003,461.54657,36.0,554.0,435.02778287713994
p10,p10\face\119.jpg,703.70105,656.3479,601.0,821.0,194.05622976987883
p10,p10\face\120.jpg,997.3738,103.00666,1129.0,225.0,179.46542254881578
p10,p10\face\121.jpg,1008.5548,165.37605,1043.0,844.0,679.497562541618
p10,p10\face\122.jpg,709.5599,474.823,466.0,732.0,354.2053385749571
p10,p10\face\123.jpg,372.84152,142.84271,77.0,286.0,328.6581977336029
p10,p10\face\124.jpg,539.14453,524.49695,357.0,742.0,283.6973794820812
p10,p10\face\125.jpg,1115.476,84.843994,1380.0,356.0,378.81202049961405
p10,p10\face\126.jpg,867.93713,347.2263,805.0,832.0,488.84212686715125
p10,p10\face\127.jpg,484.59305,248.62239,277.0,435.0,278.98294638740913
p10,p10\face\128.jpg,947.929,113.962425,1053.0,482.0,382.74216190537464
p10,p10\face\129.jpg,452.3833,159.39716,152.0,409.0,390.55307337799815
p10,p10\face\130.jpg,1022.70795,103.60515,1129.0,338.0,257.3692781054102
p10,p10\face\131.jpg,599.35736,51.756554,291.0,6.0,311.73374807277446
p10,p10\face\132.jpg,822.0035,186.54865,283.0,437.0,594.3489084704371
p10,p10\face\133.jpg,1167.5796,78.11091,1287.0,297.0,249.34648959830977
p10,p10\face\134.jpg,1131.9366,221.30765,1126.0,583.0,361.74106977574445
p10,p10\face\135.jpg,965.3876,153.02379,1088.0,826.0,684.0546624722325
p10,p10\face\136.jpg,1163.6428,292.37793,1412.0,883.0,640.7150058723457
p10,p10\face\137.jpg,1130.049,457.78613,1187.0,515.0,80.72700064298499
p10,p10\face\138.jpg,1062.3334,57.07183,1384.0,443.0,502.4041886270456
p10,p10\face\139.jpg,796.5294,94.77132,693.0,122.0,107.05018536882596
p10,p10\face\140.jpg,774.1626,476.01273,442.0,772.0,444.90501092929935
p10,p10\face\141.jpg,1059.6465,184.37303,1322.0,311.0,291.3138476154198
p10,p10\face\142.jpg,1111.7119,277.17178,1250.0,688.0,433.47828304887435
p10,p10\face\143.jpg,572.47327,40.185028,208.0,234.0,412.8014050363685
p10,p10\face\144.jpg,908.3618,736.01917,952.0,775.0,58.51321548777464
p10,p10\face\145.jpg,667.4137,305.0063,520.0,508.0,250.872975826413
p10,p10\face\146.jpg,824.43823,429.65833,731.0,822.0,403.31462594356776
p10,p10\face\147.jpg,672.7193,33.012444,402.0,0.0,272.72469234101266
p10,p10\face\148.jpg,1188.5039,499.45776,1403.0,775.0,349.1877628869603
p10,p10\face\149.jpg,529.5874,192.4651,26.0,853.0,830.6061792450138
p10,p10\face\150.jpg,591.8235,38.999325,395.0,141.0,221.68360582990795
p10,p10\face\151.jpg,800.7814,121.36883,1056.0,92.0,256.9028573702519
p10,p10\face\152.jpg,428.71484,702.2794,88.0,656.0,343.84354409018647
p10,p10\face\153.jpg,1062.9272,65.12984,1293.0,115.0,235.41560656103493
p10,p10\face\154.jpg,843.75903,177.07309,810.0,222.0,56.196971532058555
p10,p10\face\155.jpg,1186.0278,402.52463,991.0,761.0,408.0936817999024
p10,p10\face\156.jpg,640.4641,340.67,502.0,587.0,282.5787915564436
p10,p10\face\157.jpg,521.5902,221.55016,66.0,177.0,457.7632098039335
p10,p10\face\158.jpg,495.986,92.04689,60.0,243.0,461.3790469884821
p10,p10\face\159.jpg,935.97833,727.0128,1318.0,790.0,387.1794642023257
p10,p10\face\160.jpg,983.2604,79.22049,969.0,56.0,27.24976145788654
p10,p10\face\161.jpg,691.00806,212.13019,620.0,476.0,273.2570618941073
p10,p10\face\162.jpg,839.65,34.54685,524.0,105.0,323.4170464547285
p10,p10\face\163.jpg,759.204,324.18515,769.0,508.0,184.07568925580586
p10,p10\face\164.jpg,734.6565,660.42847,1149.0,461.0,459.8393911193342
p10,p10\face\165.jpg,802.58344,366.27704,617.0,462.0,208.8159420548393
p10,p10\face\166.jpg,1063.9407,110.46038,1285.0,89.0,222.09856694157213
p10,p10\face\167.jpg,469.0871,98.60267,162.0,262.0,347.8522270663219
p10,p10\face\168.jpg,611.35693,100.648605,180.0,843.0,858.5769476290404
p10,p10\face\169.jpg,813.0054,178.07204,681.0,278.0,165.56272414103364
p10,p10\face\170.jpg,565.7549,54.973938,379.0,68.0,187.20861733972077
p10,p10\face\171.jpg,662.2394,140.42163,529.0,313.0,218.02757494752814
p10,p10\face\172.jpg,1210.344,251.65335,1279.0,386.0,150.87301935319647
p10,p10\face\173.jpg,394.5264,222.60246,111.0,686.0,543.2536240100014
p10,p10\face\174.jpg,545.20935,170.65596,295.0,16.0,294.1482406882625
p10,p10\face\175.jpg,671.62506,70.70687,553.0,159.0,147.87691513975398
p10,p10\face\176.jpg,1142.0562,282.4974,1410.0,565.0,389.36053343912505
p10,p10\face\177.jpg,353.5794,330.94284,118.0,424.0,253.29289185150853
p10,p10\face\178.jpg,253.3736,566.5918,5.0,760.0,314.79544449531033
p10,p10\face\179.jpg,639.079,148.6473,475.0,374.0,278.7575251226413
p10,p10\face\180.jpg,890.1657,115.83913,906.0,367.0,251.65951545441314
p10,p10\face\181.jpg,1042.316,332.0843,1155.0,789.0,470.6056104903553
p10,p10\face\182.jpg,431.40088,239.42468,169.0,412.0,314.06442163591214
p10,p10\face\183.jpg,730.1194,574.7257,470.0,826.0,361.6640144872033
p10,p10\face\184.jpg,1091.8944,103.7525,1305.0,15.0,230.84843512573352
p10,p10\face\185.jpg,424.51877,217.11162,472.0,674.0,459.3489448393236
p10,p10\face\186.jpg,640.7964,295.86517,551.0,724.0,437.4503721852343
p10,p10\face\187.jpg,1135.073,112.34812,1435.0,392.0,410.0748407303233
p10,p10\face\188.jpg,525.81104,176.38704,213.0,219.0,315.7001890639282
p10,p10\face\189.jpg,1053.5464,138.23611,1247.0,611.0,510.8130620638043
p10,p10\face\190.jpg,598.01996,49.580513,329.0,271.0,348.42262860640955
p10,p10\face\191.jpg,574.765,29.100693,389.0,167.0,231.35440210853997
p10,p10\face\192.jpg,1088.96,305.79092,1097.0,845.0,539.2690654951385
p10,p10\face\193.jpg,561.9601,151.11232,407.0,634.0,507.1421460005074
p10,p10\face\194.jpg,553.57947,48.22341,447.0,186.0,174.188318530549
p10,p10\face\195.jpg,413.44028,144.50676,130.0,458.0,422.63032383514553
p10,p10\face\196.jpg,262.7367,245.42125,410.0,390.0,206.37222704072852
p10,p10\face\197.jpg,638.93036,41.677223,237.0,104.0,406.7335007409643
p10,p10\face\198.jpg,489.11453,556.3158,224.0,775.0,343.66917231546967
p10,p10\face\199.jpg,805.46454,91.08284,774.0,409.0,319.47041138421565
p10,p10\face\200.jpg,814.2643,75.95004,964.0,104.0,152.34036214181717
p10,p10\face\201.jpg,591.57025,260.37744,334.0,387.0,287.0116912906162
p10,p10\face\202.jpg,1102.0468,75.38688,1371.0,157.0,281.06325744839006
p10,p10\face\203.jpg,370.0664,421.22202,38.0,694.0,429.7393832312789
p10,p10\face\204.jpg,973.74023,122.11823,1140.0,251.0,210.36354321150802
p10,p10\face\205.jpg,609.5814,97.59,279.0,345.0,412.91134793076344
p10,p10\face\206.jpg,894.41235,80.4736,834.0,227.0,158.4917559961716
p10,p10\face\207.jpg,703.9611,205.75253,406.0,598.0,492.5839078268798
p10,p10\face\208.jpg,514.8901,59.20877,170.0,16.0,347.58619659373704
p10,p10\face\209.jpg,1168.6312,94.42616,1223.0,143.0,72.90666188803496
p10,p10\face\210.jpg,649.4688,185.0534,497.0,296.0,188.5626760854332
p10,p10\face\211.jpg,1081.1326,386.8096,1409.0,822.0,544.8740680193911
p10,p10\face\212.jpg,972.70044,161.8153,1236.0,148.0,263.6617447128043
p10,p10\face\213.jpg,755.6,387.60852,920.0,782.0,427.28444858197213
p10,p10\face\214.jpg,1136.2999,119.31504,1406.0,482.0,451.97182572589634
p10,p10\face\215.jpg,681.1605,137.48665,450.0,111.0,232.67301190458252
p10,p10\face\216.jpg,901.909,694.047,1039.0,791.0,167.91017874149262
p10,p10\face\217.jpg,927.4073,363.54984,893.0,718.0,356.11624682117497
p10,p10\face\218.jpg,657.5432,145.90132,501.0,804.0,676.4611500300664
p10,p10\face\219.jpg,440.75183,454.29553,114.0,34.0,532.3674424211158
p10,p10\face\220.jpg,893.4905,229.62308,1211.0,645.0,522.8291128561989
p10,p10\face\221.jpg,454.29388,93.48778,192.0,365.0,377.5141760583303
p10,p10\face\222.jpg,906.00366,463.32626,798.0,633.0,201.13171990016892
p10,p10\face\223.jpg,534.6964,354.46118,322.0,794.0,488.2971847399901
p10,p10\face\224.jpg,815.5117,550.2037,658.0,822.0,314.1388029199831
p10,p10\face\225.jpg,590.7343,176.99802,321.0,507.0,426.2134515122675
p10,p10\face\226.jpg,537.46063,266.5232,198.0,358.0,351.57009436241873
p10,p10\face\227.jpg,634.77954,78.71559,591.0,399.0,323.2626761822342
p10,p10\face\228.jpg,832.6738,81.28394,907.0,393.0,320.4548159452437
p10,p10\face\229.jpg,861.576,47.52594,970.0,8.0,115.40392716996246
p10,p10\face\230.jpg,950.5671,90.80533,740.0,356.0,338.6247231449588
p10,p10\face\231.jpg,668.7644,305.0158,774.0,773.0,479.67044350783175
p10,p10\face\232.jpg,688.2117,166.71352,620.0,469.0,309.8870005744029
p10,p10\face\233.jpg,349.9571,149.13896,147.0,205.0,210.5042495117379
p10,p10\face\234.jpg,991.996,182.30638,1196.0,217.0,206.93306398144787
p10,p10\face\235.jpg,563.275,111.171974,234.0,266.0,363.8595410663296
p10,p10\face\236.jpg,1140.5818,176.24312,1256.0,285.0,158.58569868725553
p10,p10\face\237.jpg,1190.8906,97.77991,1354.0,654.0,579.642508361835
p10,p10\face\238.jpg,687.8015,130.36252,310.0,222.0,388.7562298536192
p10,p10\face\239.jpg,755.59143,309.99844,187.0,309.0,568.5923133054122
p10,p10\face\240.jpg,772.45667,75.18154,943.0,1.0,185.97830434623282
p10,p10\face\241.jpg,1016.8268,43.074406,1209.0,70.0,194.0503418091553
p10,p10\face\242.jpg,801.7556,466.83524,793.0,835.0,368.2688598361257
p10,p10\face\243.jpg,577.34357,122.46436,131.0,296.0,478.89164027470764
p10,p10\face\244.jpg,365.9583,242.66577,101.0,859.0,670.873148404376
p10,p10\face\245.jpg,719.76666,67.69702,591.0,24.0,135.9789807401313
p10,p10\face\246.jpg,1020.26086,616.3142,1179.0,719.0,189.05682842732764
p10,p10\face\247.jpg,982.8979,125.15528,1223.0,125.0,240.1021592468506
p10,p10\face\248.jpg,748.45593,61.523285,927.0,326.0,319.1017299584883
p10,p10\face\249.jpg,651.4939,182.77206,220.0,434.0,499.3019815202019
p10,p10\face\250.jpg,542.1592,160.27725,200.0,540.0,511.1382059922737
p10,p10\face\251.jpg,1012.9061,302.16028,1049.0,452.0,154.1256272797454
p10,p10\face\252.jpg,1009.2577,644.5449,1147.0,873.0,266.76705955289907
p10,p10\face\253.jpg,691.3792,314.01483,699.0,544.0,230.11139455978707
p10,p10\face\254.jpg,728.2253,94.221825,683.0,187.0,103.2139341898055
p10,p10\face\255.jpg,466.87146,376.9566,165.0,719.0,456.2017782736056
p10,p10\face\256.jpg,340.40973,72.13161,74.0,116.0,269.99736688530874
p10,p10\face\257.jpg,983.0956,89.07577,1027.0,696.0,608.5101940395083
p10,p10\face\258.jpg,531.0572,184.49028,534.0,445.0,260.52631524953483
p10,p10\face\259.jpg,656.254,259.90826,773.0,767.0,520.3572390675467
p10,p10\face\260.jpg,634.3484,129.64487,365.0,170.0,272.35472044743415
p10,p10\face\261.jpg,517.4413,249.07233,257.0,622.0,454.8678035979245
p10,p10\face\262.jpg,682.8552,63.219704,469.0,35.0,215.70908686527324
p10,p10\face\263.jpg,1066.1198,154.26033,1161.0,185.0,99.73559772280407
p10,p10\face\264.jpg,772.97156,86.65126,683.0,143.0,106.16054598313585
