subject,name,x,y,labelx,labely,error
p10,p10\face\1.jpg,1174.0304,297.67627,1065.0,471.0,204.76509025588322
p10,p10\face\2.jpg,247.12483,-3.1451492,105.0,75.0,162.191654571066
p10,p10\face\3.jpg,1287.3787,-8.184853,1293.0,319.0,327.2331331596787
p10,p10\face\4.jpg,1274.5312,564.0364,1033.0,505.0,248.641582843156
p10,p10\face\5.jpg,1280.6472,-13.564491,1419.0,22.0,142.8507060491827
p10,p10\face\6.jpg,487.33643,80.80205,377.0,287.0,233.86260656633416
p10,p10\face\7.jpg,975.79596,17.139141,943.0,103.0,91.91115891344478
p10,p10\face\8.jpg,540.3126,150.63762,439.0,643.0,502.67778260531867
p10,p10\face\9.jpg,972.5825,50.470104,885.0,520.0,477.62854945030244
p10,p10\face\10.jpg,1389.0884,-20.483192,1356.0,63.0,89.8013595648056
p10,p10\face\11.jpg,870.0632,288.87222,788.0,833.0,550.281234915384
p10,p10\face\12.jpg,771.5663,3.9638023,580.0,74.0,203.96742616775848
p10,p10\face\13.jpg,1225.8986,163.59749,1282.0,593.0,433.0518516875318
p10,p10\face\14.jpg,834.4816,16.35675,778.0,69.0,77.21066201066405
p10,p10\face\15.jpg,954.6952,425.15088,1022.0,788.0,369.0385100162312
p10,p10\face\16.jpg,1109.5602,124.030106,949.0,424.0,340.2374400694315
p10,p10\face\17.jpg,898.87506,462.74237,1079.0,866.0,441.6579205108859
p10,p10\face\18.jpg,1185.0369,230.986,1260.0,664.0,439.45488249648565
p10,p10\face\19.jpg,672.99524,92.59882,369.0,59.0,305.84635388949795
p10,p10\face\20.jpg,708.2498,303.70035,665.0,883.0,580.9119178068221
p10,p10\face\21.jpg,920.65796,376.44543,846.0,859.0,488.29572878533355
p10,p10\face\22.jpg,1225.0139,201.29121,1019.0,614.0,461.27029088160447
p10,p10\face\23.jpg,474.16147,322.75485,329.0,878.0,573.9067596308655
p10,p10\face\24.jpg,305.91867,195.29767,320.0,719.0,523.8915978043549
p10,p10\face\25.jpg,1337.5537,20.461826,1271.0,135.0,132.47033866115086
p10,p10\face\26.jpg,418.5304,177.86511,431.0,87.0,91.7167376269866
