subject,name,x,y,labelx,labely,error
p10,p10\face\1.jpg,1028.976,754.4576,1065.0,471.0,285.73753253641706
p10,p10\face\2.jpg,254.71918,7.0437374,105.0,75.0,164.41984298017377
p10,p10\face\3.jpg,1160.5182,92.801956,1293.0,319.0,262.1392461555499
p10,p10\face\4.jpg,945.91425,701.7061,1033.0,505.0,215.1214228348725
p10,p10\face\5.jpg,1308.7153,54.81721,1419.0,22.0,115.063798539658
p10,p10\face\6.jpg,467.5084,173.71149,377.0,287.0,145.00364354258483
p10,p10\face\7.jpg,950.05597,64.15667,943.0,103.0,39.47899523104818
p10,p10\face\8.jpg,633.465,317.07352,439.0,643.0,379.53223677310996
p10,p10\face\9.jpg,864.1931,142.86053,885.0,520.0,377.7129780004918
p10,p10\face\10.jpg,1206.9717,81.72926,1356.0,63.0,150.20061454393255
p10,p10\face\11.jpg,880.1986,406.81494,788.0,833.0,436.0438983061224
p10,p10\face\12.jpg,682.517,49.80675,580.0,74.0,105.33306549939577
p10,p10\face\13.jpg,1161.6604,329.56677,1282.0,593.0,289.6181618743894
p10,p10\face\14.jpg,897.85645,59.15698,778.0,69.0,120.25993575766411
p10,p10\face\15.jpg,904.82135,684.17096,1022.0,788.0,156.56086575993376
p10,p10\face\16.jpg,1022.2615,231.60814,949.0,424.0,205.86857723739678
p10,p10\face\17.jpg,887.88477,732.8264,1079.0,866.0,232.93826301189765
p10,p10\face\18.jpg,1153.9697,470.4953,1260.0,664.0,220.65014906237883
p10,p10\face\19.jpg,674.7659,111.281166,369.0,59.0,310.20336071680464
p10,p10\face\20.jpg,711.44696,375.81512,665.0,883.0,509.307188737799
p10,p10\face\21.jpg,849.1787,460.62683,846.0,859.0,398.38586430118227
p10,p10\face\22.jpg,1014.7232,197.0367,1019.0,614.0,416.98525528488415
p10,p10\face\23.jpg,640.857,549.99634,329.0,878.0,452.5938438600331
p10,p10\face\24.jpg,521.4103,332.07416,320.0,719.0,436.2083432833444
p10,p10\face\25.jpg,1115.7979,93.1063,1271.0,135.0,160.75692539514432
p10,p10\face\26.jpg,512.6436,148.74448,431.0,87.0,102.36239811021916
p10,p10\face\27.jpg,251.59326,328.13907,66.0,665.0,384.6038952610855
p10,p10\face\28.jpg,1159.0426,49.95358,1249.0,25.0,93.35424279826547
p10,p10\face\29.jpg,595.62335,299.32117,444.0,802.0,525.0482418311674
p10,p10\face\30.jpg,903.28,58.01187,868.0,51.0,35.97008203712931
p10,p10\face\31.jpg,620.1182,56.941776,433.0,61.0,187.1622270084164
p10,p10\face\32.jpg,658.3102,97.19513,295.0,129.0,364.6996409718551
p10,p10\face\33.jpg,959.79034,35.9352,1121.0,16.0,162.43757214311594
p10,p10\face\34.jpg,700.6473,526.2127,606.0,631.0,141.20369816332715
p10,p10\face\35.jpg,308.4155,57.441425,141.0,357.0,343.16655030757295
