subject,name,x,y,labelx,labely,error
p00,p00\face\1.jpg,1555.7827,473.05225,1276.0,134.0,439.5847827780211
p00,p00\face\2.jpg,855.202,713.94305,700.0,702.0,155.6608706150168
p00,p00\face\3.jpg,1182.5012,78.32348,1018.0,95.0,165.34436129635628
p00,p00\face\4.jpg,683.74603,542.1332,606.0,510.0,84.12482877490004
p00,p00\face\5.jpg,1175.8486,261.6114,996.0,153.0,210.09989253626475
p00,p00\face\6.jpg,1177.5737,617.5406,1063.0,594.0,116.96708437900382
p00,p00\face\7.jpg,706.0842,348.0969,599.0,196.0,186.0120858808642
p00,p00\face\8.jpg,35.157192,419.02753,2.0,648.0,231.36074206474615
p00,p00\face\9.jpg,1076.7637,739.12573,941.0,672.0,151.45177011799828
p00,p00\face\10.jpg,574.3219,98.47359,513.0,151.0,80.74279790831193
p00,p00\face\11.jpg,1083.8204,438.99658,813.0,326.0,293.448355762986
p00,p00\face\12.jpg,1459.2863,184.07912,1241.0,55.0,253.5947724101386
p00,p00\face\13.jpg,1299.2903,347.57843,1065.0,214.0,269.69451757961264
p00,p00\face\14.jpg,193.86914,385.94003,209.0,437.0,53.254699213132824
p00,p00\face\15.jpg,755.631,242.98624,702.0,203.0,66.89679843329574
p00,p00\face\16.jpg,1458.2063,391.97015,1267.0,209.0,264.646787010536
p00,p00\face\17.jpg,822.5287,633.4691,725.0,697.0,116.39595172567215
p00,p00\face\18.jpg,958.6195,235.75854,831.0,121.0,171.6282660832708
p00,p00\face\19.jpg,983.7609,252.07816,979.0,176.0,76.22697846624743
p00,p00\face\20.jpg,223.73984,454.03918,183.0,459.0,41.0407616426759
p00,p00\face\21.jpg,1056.6116,534.126,916.0,325.0,252.00255765071117
p00,p00\face\22.jpg,987.5576,754.56537,837.0,532.0,268.7060429167904
p00,p00\face\23.jpg,720.22156,450.90466,727.0,478.0,27.930351827763577
p00,p00\face\24.jpg,281.91696,40.82759,225.0,128.0,104.10844987769966
p00,p00\face\25.jpg,73.523605,673.9509,175.0,702.0,105.28157001287073
p00,p00\face\26.jpg,575.0821,726.8959,468.0,754.0,110.45907843093975
p00,p00\face\27.jpg,79.013596,463.90778,58.0,447.0,26.97117149470662
p00,p00\face\28.jpg,43.77537,338.6861,94.0,248.0,103.66523269037695
p00,p00\face\29.jpg,555.2268,539.5644,594.0,688.0,153.41606902269072
p00,p00\face\30.jpg,905.1494,349.97382,731.0,462.0,207.06975349504813
p00,p00\face\31.jpg,499.0799,483.56866,446.0,451.0,62.27514238743257
p00,p00\face\32.jpg,285.03635,755.338,349.0,684.0,95.8147219246604
p00,p00\face\33.jpg,247.13023,646.885,122.0,624.0,127.20573425803178
p00,p00\face\34.jpg,1448.7905,458.19812,1217.0,295.0,283.4792347994823
p00,p00\face\35.jpg,162.56813,745.5213,266.0,691.0,116.92186977983417
p00,p00\face\36.jpg,784.244,459.33575,687.0,515.0,112.04868675323686
p00,p00\face\37.jpg,1258.478,95.3438,1147.0,129.0,116.44779879306435
p00,p00\face\38.jpg,234.71796,555.0875,279.0,428.0,134.58134592830837
p00,p00\face\39.jpg,71.85603,138.906,85.0,464.0,325.359596734905
p00,p00\face\40.jpg,376.91516,581.6526,232.0,649.0,159.80011928969265
p00,p00\face\41.jpg,424.81305,84.65977,305.0,161.0,142.06687878205463
p00,p00\face\42.jpg,1234.3159,685.5222,1081.0,771.0,175.53410681759257
p00,p00\face\43.jpg,376.72638,622.9074,455.0,647.0,81.89757560895805
p00,p00\face\44.jpg,86.78207,234.67107,163.0,159.0,107.40243574111808
p00,p00\face\45.jpg,707.71136,622.3144,635.0,564.0,93.20681703710035
p00,p00\face\46.jpg,1031.3895,719.62805,881.0,663.0,160.69768540259065
p00,p00\face\47.jpg,1124.1394,123.348,929.0,86.0,198.68129708782354
p00,p00\face\48.jpg,818.5282,287.8164,613.0,37.0,324.26950355761176
p00,p00\face\49.jpg,232.18355,209.6307,242.0,89.0,121.02945873964941
p00,p00\face\50.jpg,258.55847,321.47723,324.0,225.0,116.57808625686262
p00,p00\face\51.jpg,182.43546,555.869,200.0,755.0,199.90412741174205
p00,p00\face\52.jpg,920.743,244.96556,773.0,219.0,150.00733055004346
p00,p00\face\53.jpg,130.30115,216.94626,49.0,458.0,254.3949316515563
p00,p00\face\54.jpg,899.6848,660.03955,771.0,685.0,131.0831975788659
p00,p00\face\55.jpg,1139.4668,884.9906,853.0,711.0,335.1655607681076
p00,p00\face\56.jpg,958.1129,668.1256,882.0,707.0,85.46574777633874
p00,p00\face\57.jpg,544.49994,377.77542,553.0,419.0,42.09176927875122
p00,p00\face\58.jpg,265.25244,390.40775,132.0,257.0,188.55725879358238
p00,p00\face\59.jpg,269.5507,355.19482,314.0,603.0,251.7601009641917
p00,p00\face\60.jpg,393.318,134.32034,320.0,234.0,123.73989857762128
p00,p00\face\61.jpg,150.13397,362.6636,96.0,450.0,102.75277520583082
p00,p00\face\62.jpg,1095.3,556.3005,942.0,687.0,201.45289655711085
p00,p00\face\63.jpg,1068.0984,674.9697,874.0,705.0,196.40773915505468
p00,p00\face\64.jpg,1345.342,660.9575,1246.0,393.0,285.77977207108273
p00,p00\face\65.jpg,130.2428,85.663155,275.0,113.0,147.3158211865752
p00,p00\face\66.jpg,1075.2817,516.31116,907.0,503.0,168.80738029074735
p00,p00\face\67.jpg,164.5209,528.83496,131.0,601.0,79.57037041296371
p00,p00\face\68.jpg,373.29102,223.01859,248.0,86.0,185.66617809256482
p00,p00\face\69.jpg,1349.3936,236.4466,1185.0,139.0,191.10488775800582
p00,p00\face\70.jpg,943.9275,101.70892,941.0,16.0,85.75890533204117
p00,p00\face\71.jpg,926.5711,663.19574,856.0,526.0,154.28205704164046
p00,p00\face\72.jpg,1272.925,532.8458,1124.0,379.0,214.11960917031863
p00,p00\face\73.jpg,1161.8276,613.31433,1053.0,508.0,151.44161416202616
p00,p00\face\74.jpg,275.7773,708.00635,160.0,750.0,123.15783984637356
p00,p00\face\75.jpg,302.74725,803.9905,440.0,521.0,314.51855569266496
p00,p00\face\76.jpg,1218.0686,165.39142,1092.0,85.0,149.51947772363974
p00,p00\face\77.jpg,337.03735,479.96124,302.0,456.0,42.447112083376766
p00,p00\face\78.jpg,1233.4896,659.85205,1056.0,576.0,196.30011302849522
p00,p00\face\79.jpg,123.717545,560.6714,82.0,531.0,51.19320881627025
p00,p00\face\80.jpg,356.24286,148.91364,317.0,79.0,80.1743004773428
p00,p00\face\81.jpg,527.45886,275.79843,413.0,187.0,144.8654278546127
p00,p00\face\82.jpg,45.398205,49.17773,12.0,23.0,42.43481616605491
p00,p00\face\83.jpg,373.72638,360.73615,335.0,319.0,56.935386040614056
p00,p00\face\84.jpg,529.8649,506.4606,529.0,404.0,102.46425157859936
p00,p00\face\85.jpg,1445.7897,425.39313,1265.0,339.0,200.37135445841554
p00,p00\face\86.jpg,587.8931,343.91382,577.0,291.0,54.02344145426594
p00,p00\face\87.jpg,1208.5819,174.0191,1066.0,295.0,186.9919157677679
p00,p00\face\88.jpg,628.23315,211.74637,611.0,131.0,82.56486855516243
p00,p00\face\89.jpg,527.0302,619.1847,544.0,528.0,92.75032113320417
p00,p00\face\90.jpg,1170.0771,711.18994,1106.0,690.0,67.48995874387538
p00,p00\face\91.jpg,923.80566,406.51132,1168.0,653.0,346.96908633911465
p00,p00\face\92.jpg,839.8407,454.36166,805.0,342.0,117.63935386648892
p00,p00\face\93.jpg,1129.9479,483.6034,907.0,363.0,253.47767868936705
p00,p00\face\94.jpg,526.336,117.97977,477.0,62.0,74.61752736874226
p00,p00\face\95.jpg,60.575523,515.9526,78.0,678.0,162.98153413423864
p00,p00\face\96.jpg,317.2301,183.16074,301.0,226.0,45.81068273169207
p00,p00\face\97.jpg,1277.5659,275.8447,1061.0,139.0,256.1781911580297
p00,p00\face\98.jpg,1099.0303,438.23755,909.0,530.0,211.02571303635014
p00,p00\face\99.jpg,383.55872,664.6743,258.0,692.0,128.49779606573026
p00,p00\face\100.jpg,822.3248,550.2333,701.0,482.0,139.19588406495717
p00,p00\face\101.jpg,1175.6499,659.0099,1068.0,712.0,119.98522451353125
p00,p00\face\102.jpg,490.8678,525.18866,478.0,707.0,182.26613868873176
p00,p00\face\103.jpg,202.40256,219.40317,200.0,163.0,56.45431426923344
p00,p00\face\104.jpg,835.70074,176.92157,732.0,107.0,125.07146394661734
p00,p00\face\105.jpg,1109.595,57.3848,1048.0,14.0,75.34043504217207
