subject,name,x,y,labelx,labely,error
p13,p13\face\1.jpg,1021.6037,253.96991,998.0,505.0,252.13734011694896
p13,p13\face\2.jpg,333.75705,110.18722,110.0,212.0,245.83137004865753
p13,p13\face\3.jpg,419.92426,359.5061,445.0,536.0,178.26634194899216
p13,p13\face\4.jpg,633.25226,211.28398,577.0,432.0,227.77154981746514
p13,p13\face\5.jpg,832.0754,490.88684,1112.0,30.0,539.2351064239049
p13,p13\face\6.jpg,1035.6027,150.042,1003.0,264.0,118.52998532808058
p13,p13\face\7.jpg,1261.4825,-4.6841006,1144.0,82.0,146.0009631817544
p13,p13\face\8.jpg,962.7912,110.60429,971.0,310.0,199.56461398817677
p13,p13\face\9.jpg,908.4557,-7.3822284,976.0,190.0,208.619223631836
p13,p13\face\10.jpg,656.448,420.1842,558.0,643.0,243.59574445944247
p13,p13\face\11.jpg,129.91745,581.95654,253.0,663.0,147.3680951520715
p13,p13\face\12.jpg,737.3322,575.5353,672.0,483.0,113.27434030650984
p13,p13\face\13.jpg,408.83667,489.25092,157.0,695.0,325.1990015744206
p13,p13\face\14.jpg,842.7188,294.18146,754.0,320.0,92.39926419316065
p13,p13\face\15.jpg,144.39087,378.85538,140.0,725.0,346.1724755270124
p13,p13\face\16.jpg,1182.0216,173.98463,1235.0,160.0,54.793067749830364
p13,p13\face\17.jpg,885.51276,211.3859,907.0,198.0,25.315682670283653
p13,p13\face\18.jpg,720.7348,111.130745,720.0,140.0,28.878604812524596
p13,p13\face\19.jpg,568.2159,60.759308,554.0,22.0,41.284079790406196
p13,p13\face\20.jpg,1081.7385,114.839005,1209.0,284.0,211.6859130439482
p13,p13\face\21.jpg,868.29,38.09078,790.0,7.0,84.23750370974913
p13,p13\face\22.jpg,930.5979,223.37842,1019.0,573.0,360.62470753887624
p13,p13\face\23.jpg,286.68863,592.0375,292.0,795.0,203.03200755976877
p13,p13\face\24.jpg,1174.5428,60.04127,1152.0,667.0,607.3772252480331
p13,p13\face\25.jpg,756.49603,20.774677,635.0,10.0,121.9728653546046
p13,p13\face\26.jpg,923.23267,75.40627,784.0,512.0,458.2573649162662
p13,p13\face\27.jpg,500.75696,291.02,360.0,270.0,142.3178180275576
p13,p13\face\28.jpg,530.8498,474.33475,510.0,775.0,301.38730014302195
p13,p13\face\29.jpg,918.5745,171.32248,923.0,477.0,305.7095614100089
p13,p13\face\30.jpg,735.6136,331.956,771.0,659.0,328.9528485398781
p13,p13\face\31.jpg,277.0828,150.82121,361.0,286.0,159.10814669195918
