subject,name,x,y,labelx,labely,error
p07,p07\face\1.jpg,1244.3582,672.7663,1301.0,743.0,90.2278853185782
p07,p07\face\2.jpg,654.06714,495.30463,584.0,563.0,97.4272414821055
p07,p07\face\3.jpg,396.08017,522.9758,674.0,622.0,295.0342670775719
p07,p07\face\4.jpg,706.49255,540.4935,1173.0,379.0,493.6692813767128
p07,p07\face\5.jpg,127.77739,211.10016,169.0,88.0,129.8189243716031
p07,p07\face\6.jpg,1038.7727,126.91502,1620.0,100.0,581.8501203059084
p07,p07\face\7.jpg,467.3448,60.234222,142.0,295.0,401.20344356074514
p07,p07\face\8.jpg,1213.3145,292.3536,1778.0,669.0,678.7726285362426
p07,p07\face\9.jpg,819.5654,682.9591,826.0,861.0,178.15713525915822
p07,p07\face\10.jpg,678.6189,604.46344,843.0,430.0,239.70532039360327
p07,p07\face\11.jpg,1250.0194,393.26575,1777.0,192.0,564.1067607288535
p07,p07\face\12.jpg,153.92892,335.05225,242.0,414.0,118.27620943685167
p07,p07\face\13.jpg,824.6085,507.44662,724.0,59.0,459.5937914343491
p07,p07\face\14.jpg,580.77435,604.4504,1642.0,585.0,1061.40384632806
p07,p07\face\15.jpg,729.74524,409.6037,293.0,432.0,437.31910545961745
p07,p07\face\16.jpg,568.4909,646.7382,706.0,646.0,137.51107909910385
p07,p07\face\17.jpg,661.16907,718.7704,402.0,326.0,470.57112905489646
p07,p07\face\18.jpg,787.95667,627.1023,1428.0,788.0,659.9572192574303
p07,p07\face\19.jpg,116.2631,462.01807,128.0,368.0,94.74783040886742
p07,p07\face\20.jpg,987.8119,590.62415,1141.0,483.0,187.21526296619086
p07,p07\face\21.jpg,77.36268,642.87103,197.0,384.0,285.17941173058057
p07,p07\face\22.jpg,538.94775,218.38649,546.0,179.0,40.01286871852526
p07,p07\face\23.jpg,822.0732,235.2536,750.0,401.0,180.73851861010425
p07,p07\face\24.jpg,978.37415,308.92352,1144.0,63.0,296.49671952232455
p07,p07\face\25.jpg,1036.6436,314.836,1307.0,378.0,277.63698758450755
p07,p07\face\26.jpg,232.5411,611.4504,149.0,407.0,220.85985198480506
p07,p07\face\27.jpg,572.50476,765.748,1001.0,396.0,565.9697430075215
p07,p07\face\28.jpg,1001.77313,244.14148,1321.0,306.0,325.16499417603364
p07,p07\face\29.jpg,803.396,636.0909,802.0,26.0,610.0924622546979
p07,p07\face\30.jpg,717.265,781.4817,840.0,843.0,137.28939837529336
p07,p07\face\31.jpg,1098.6707,228.36084,1419.0,667.0,543.1530056070757
p07,p07\face\32.jpg,1051.6836,363.64117,1185.0,527.0,210.85390010028271
p07,p07\face\33.jpg,1114.2986,282.5655,1148.0,484.0,204.23429789704764
p07,p07\face\34.jpg,165.60919,527.51587,196.0,258.0,271.22390427467855
p07,p07\face\35.jpg,394.296,595.1278,361.0,110.0,486.26907096277466
p07,p07\face\36.jpg,134.06316,130.85281,42.0,20.0,144.09709454478948
p07,p07\face\37.jpg,400.61475,651.08,401.0,878.0,226.92031227944315
p07,p07\face\38.jpg,841.1167,192.2462,787.0,526.0,338.1127077248059
p07,p07\face\39.jpg,271.06998,783.6453,258.0,898.0,115.09915901625867
p07,p07\face\40.jpg,64.02193,679.8607,3.0,807.0,141.02507672618015
p07,p07\face\41.jpg,511.9862,315.85,616.0,125.0,217.35361453171188
p07,p07\face\42.jpg,947.1399,298.82758,891.0,193.0,119.79634003565175
p07,p07\face\43.jpg,1155.3164,159.01653,1104.0,345.0,192.9332178825098
p07,p07\face\44.jpg,491.89557,115.69101,488.0,115.0,3.9563810787814098
p07,p07\face\45.jpg,197.72626,306.10526,92.0,311.0,105.83950113261116
p07,p07\face\46.jpg,794.29315,124.736435,988.0,121.0,193.74288293379965
p07,p07\face\47.jpg,343.5165,740.8538,324.0,739.0,19.6043569276545
p07,p07\face\48.jpg,604.907,253.23639,650.0,7.0,250.33125709996744
p07,p07\face\49.jpg,761.5962,758.871,903.0,897.0,197.67312427970577
p07,p07\face\50.jpg,867.07544,64.543686,1359.0,117.0,494.71349031535414
p07,p07\face\51.jpg,707.0333,385.94012,677.0,443.0,64.48123818697188
p07,p07\face\52.jpg,832.89075,340.68494,1067.0,168.0,290.9075911049762
p07,p07\face\53.jpg,1106.0818,141.35382,1371.0,354.0,339.70583552170547
p07,p07\face\54.jpg,919.0183,465.26794,634.0,510.0,288.50717603726946
p07,p07\face\55.jpg,341.43774,644.3689,148.0,549.0,215.66962400567678
p07,p07\face\56.jpg,931.7588,706.9715,1277.0,707.0,345.24120870414646
p07,p07\face\57.jpg,1115.6304,314.00287,957.0,301.0,159.16239495794852
p07,p07\face\58.jpg,690.3237,340.28305,323.0,149.0,414.1448078571069
p07,p07\face\59.jpg,997.12445,585.2456,1224.0,847.0,346.3926601416375
p07,p07\face\60.jpg,925.5343,189.33435,924.0,386.0,196.67164100347563
p07,p07\face\61.jpg,959.00256,455.17245,1080.0,658.0,236.17660897091397
p07,p07\face\62.jpg,613.0149,247.9758,847.0,121.0,266.2177357211574
p07,p07\face\63.jpg,679.97314,405.03375,352.0,672.0,422.89166387504025
p07,p07\face\64.jpg,174.70041,487.85114,426.0,418.0,260.82688523712426
p07,p07\face\65.jpg,996.572,695.89246,1078.0,730.0,88.28272952300043
p07,p07\face\66.jpg,811.38965,217.24857,968.0,496.0,319.7329574230658
p07,p07\face\67.jpg,748.05005,604.0932,801.0,557.0,70.8623087182107
p07,p07\face\68.jpg,223.02094,690.8502,291.0,370.0,327.97259555868385
p07,p07\face\69.jpg,15.678461,219.95238,119.0,202.0,104.86958046187655
p07,p07\face\70.jpg,298.45508,616.5029,734.0,517.0,446.76638540181153
p07,p07\face\71.jpg,1100.0441,176.2261,1444.0,443.0,435.2861128039809
p07,p07\face\72.jpg,522.1276,663.50977,776.0,496.0,304.15572183504946
p07,p07\face\73.jpg,910.6713,669.809,1071.0,526.0,215.37483676720453
p07,p07\face\74.jpg,16.216934,552.1333,93.0,778.0,238.56111638320274
p07,p07\face\75.jpg,549.8297,251.93063,98.0,400.0,475.47305391578186
p07,p07\face\76.jpg,87.0723,196.67155,119.0,88.0,113.26466688965716
p07,p07\face\77.jpg,713.1165,96.5409,44.0,130.0,669.9525402966989
p07,p07\face\78.jpg,197.11304,268.92084,159.0,717.0,449.697172411613
p07,p07\face\79.jpg,438.23566,595.7655,609.0,353.0,296.80894001865914
p07,p07\face\80.jpg,1117.7673,522.4508,1642.0,762.0,576.3711369421616
p07,p07\face\81.jpg,137.75635,534.9225,316.0,372.0,241.4840267103603
p07,p07\face\82.jpg,667.6609,514.0087,621.0,55.0,461.3743057431785
p07,p07\face\83.jpg,1096.6199,622.0941,914.0,268.0,398.4126707949937
p07,p07\face\84.jpg,53.6827,364.17508,85.0,312.0,60.85238045492756
p07,p07\face\85.jpg,649.1515,686.9359,755.0,810.0,162.32275189033115
p07,p07\face\86.jpg,829.37445,345.59418,1060.0,830.0,536.5045724409066
p07,p07\face\87.jpg,500.75262,323.48117,422.0,640.0,326.1688955702245
p07,p07\face\88.jpg,794.36487,641.32135,1018.0,617.0,224.95377129257025
p07,p07\face\89.jpg,324.38626,745.8734,98.0,828.0,240.8225812190377
p07,p07\face\90.jpg,293.78674,414.18127,190.0,304.0,151.36578729191086
p07,p07\face\91.jpg,995.56177,607.8749,894.0,826.0,240.61039728417805
p07,p07\face\92.jpg,70.19815,676.56104,9.0,435.0,249.19259463063906
p07,p07\face\93.jpg,151.74298,241.4188,69.0,397.0,176.21552743551007
p07,p07\face\94.jpg,240.48413,416.8353,311.0,230.0,199.69956927532417
p07,p07\face\95.jpg,978.60065,589.3991,1037.0,571.0,61.229173755245135
