subject,name,x,y,labelx,labely,error
p07,p07\face\1.jpg,1301.1626,673.70935,1301.0,743.0,69.29084140869557
p07,p07\face\2.jpg,426.74814,560.90125,584.0,563.0,157.265866399467
p07,p07\face\3.jpg,317.53867,467.5103,674.0,622.0,388.49935649882354
p07,p07\face\4.jpg,589.40967,601.0886,1173.0,379.0,624.4205563960879
p07,p07\face\5.jpg,223.00485,294.33496,169.0,88.0,213.2853502353127
p07,p07\face\6.jpg,975.8637,225.67734,1620.0,100.0,656.2822134950786
p07,p07\face\7.jpg,267.1668,62.689728,142.0,295.0,263.88405953183303
p07,p07\face\8.jpg,1101.2229,412.85614,1778.0,669.0,723.6276235053496
p07,p07\face\9.jpg,739.12994,613.8227,826.0,861.0,261.99815123393523
p07,p07\face\10.jpg,697.5764,650.12134,843.0,430.0,263.8208139533346
p07,p07\face\11.jpg,1048.9546,307.5587,1777.0,192.0,737.1593704891771
p07,p07\face\12.jpg,308.06647,413.9681,242.0,414.0,66.06647634674488
p07,p07\face\13.jpg,810.0441,462.7696,724.0,59.0,412.8359049004822
p07,p07\face\14.jpg,692.18604,503.98935,1642.0,585.0,953.2624573012408
p07,p07\face\15.jpg,806.80237,445.86954,293.0,432.0,513.9895426951797
p07,p07\face\16.jpg,667.70435,681.381,706.0,646.0,52.13800047709923
p07,p07\face\17.jpg,728.7572,621.5719,402.0,326.0,440.6052832468081
p07,p07\face\18.jpg,822.9054,496.33548,1428.0,788.0,671.7199239638497
p07,p07\face\19.jpg,249.02704,320.79852,128.0,368.0,129.90582526391955
p07,p07\face\20.jpg,1000.6756,599.6557,1141.0,483.0,182.48148450596295
p07,p07\face\21.jpg,183.6886,706.50995,197.0,384.0,322.78454017347235
p07,p07\face\22.jpg,482.49603,324.00262,546.0,179.0,158.29881750979695
p07,p07\face\23.jpg,803.48755,342.21997,750.0,401.0,79.4733273848843
p07,p07\face\24.jpg,903.69525,295.1363,1144.0,63.0,334.11618488184615
p07,p07\face\25.jpg,1142.8302,452.19202,1307.0,378.0,180.15598167803088
p07,p07\face\26.jpg,439.52094,637.4877,149.0,407.0,370.84630829361106
p07,p07\face\27.jpg,675.19025,770.5945,1001.0,396.0,496.46050321249123
p07,p07\face\28.jpg,1010.5382,530.07556,1321.0,306.0,382.87906054000916
p07,p07\face\29.jpg,638.06146,485.15387,802.0,26.0,487.5429468262258
p07,p07\face\30.jpg,571.29297,739.5448,840.0,843.0,287.93479350800936
p07,p07\face\31.jpg,1130.2516,482.31335,1419.0,667.0,342.7605646621268
p07,p07\face\32.jpg,768.4377,451.79465,1185.0,527.0,423.2965863316169
p07,p07\face\33.jpg,1182.0732,408.601,1148.0,484.0,82.74051706426846
p07,p07\face\34.jpg,273.07214,425.22913,196.0,258.0,184.13499209140016
p07,p07\face\35.jpg,547.2831,481.17456,361.0,110.0,415.297408491794
p07,p07\face\36.jpg,137.23651,253.75232,42.0,20.0,252.40867779258303
p07,p07\face\37.jpg,682.0916,650.1821,401.0,878.0,361.819663299274
p07,p07\face\38.jpg,828.31824,381.80505,787.0,526.0,149.9979296732125
p07,p07\face\39.jpg,424.64856,740.9016,258.0,898.0,229.02324868340332
p07,p07\face\40.jpg,178.86357,536.6168,3.0,807.0,322.5446674493317
p07,p07\face\41.jpg,422.05792,253.53476,616.0,125.0,232.66868041004145
p07,p07\face\42.jpg,1021.07935,523.7179,891.0,193.0,355.3800342591013
p07,p07\face\43.jpg,1079.9995,267.32797,1104.0,345.0,81.29555513775799
p07,p07\face\44.jpg,366.11273,131.92809,488.0,115.0,123.0571672282846
p07,p07\face\45.jpg,227.59119,313.36746,92.0,311.0,135.61185852230992
p07,p07\face\46.jpg,701.725,255.99286,988.0,121.0,316.50665228001134
p07,p07\face\47.jpg,451.1369,702.8589,324.0,739.0,132.17402413579606
p07,p07\face\48.jpg,515.54333,235.19229,650.0,7.0,264.85905744848526
p07,p07\face\49.jpg,849.9783,812.24023,903.0,897.0,99.97760491417566
p07,p07\face\50.jpg,764.5211,127.10481,1359.0,117.0,594.5647567759125
p07,p07\face\51.jpg,718.6926,279.35052,677.0,443.0,168.87695455937734
p07,p07\face\52.jpg,768.1531,293.33945,1067.0,168.0,324.0670624076134
p07,p07\face\53.jpg,1038.8062,241.61755,1371.0,354.0,350.6886974226572
p07,p07\face\54.jpg,822.8545,448.549,634.0,510.0,198.6007104405722
p07,p07\face\55.jpg,450.30585,561.2684,148.0,549.0,302.5546954684392
