subject,name,x,y,labelx,labely,error
p01,p01\face\1.jpg,1075.8967,320.1044,1308.0,57.0,350.85018392826873
p01,p01\face\2.jpg,478.90567,380.2496,352.0,162.0,252.4637350195073
p01,p01\face\3.jpg,1021.14435,663.98926,1077.0,762.0,112.80939227021392
p01,p01\face\4.jpg,783.28094,432.73422,1041.0,498.0,265.8547241916156
p01,p01\face\5.jpg,1140.3011,538.65674,1407.0,665.0,295.11167113060776
p01,p01\face\6.jpg,667.5605,532.28326,110.0,288.0,608.7265395890013
p01,p01\face\7.jpg,557.52997,675.7363,433.0,809.0,182.39221988615634
p01,p01\face\8.jpg,675.7148,377.6533,424.0,121.0,359.48748239681447
p01,p01\face\9.jpg,421.82806,463.76456,273.0,608.0,207.25263870455305
p01,p01\face\10.jpg,696.38745,449.09512,248.0,269.0,483.20343800515326
p01,p01\face\11.jpg,876.2746,303.64722,432.0,172.0,463.3690821041041
p01,p01\face\12.jpg,713.4903,646.64575,718.0,799.0,152.42097722057485
p01,p01\face\13.jpg,816.00885,564.2299,907.0,648.0,123.68029918402526
p01,p01\face\14.jpg,1117.8624,505.3251,1248.0,106.0,419.9956100961056
p01,p01\face\15.jpg,466.26184,517.59937,26.0,277.0,501.7155880077875
p01,p01\face\16.jpg,696.2405,350.36826,215.0,58.0,563.0911060831986
p01,p01\face\17.jpg,898.7118,312.48788,739.0,89.0,274.69018058987837
p01,p01\face\18.jpg,588.6906,773.2541,344.0,889.0,270.6854435964372
p01,p01\face\19.jpg,914.38434,441.14194,617.0,159.0,409.92867138686455
p01,p01\face\20.jpg,476.66797,591.9476,68.0,4.0,716.0250519360338
p01,p01\face\21.jpg,890.285,571.4131,730.0,542.0,162.96135230093668
p01,p01\face\22.jpg,1084.2578,599.70386,1208.0,825.0,257.0417949964558
p01,p01\face\23.jpg,374.65277,615.8008,48.0,623.0,326.73209113125085
p01,p01\face\24.jpg,863.3476,557.2101,683.0,495.0,190.77565767806962
p01,p01\face\25.jpg,864.99896,482.8812,524.0,262.0,406.28659450565186
p01,p01\face\26.jpg,840.1966,452.95352,676.0,129.0,363.1892154924207
p01,p01\face\27.jpg,1052.0034,627.3934,1310.0,893.0,370.2824935100227
