subject,name,x,y,labelx,labely,error
p06,p06\face\1.jpg,560.0679,610.04175,645.0,813.0,220.0125351542498
p06,p06\face\2.jpg,1247.425,327.4449,1562.0,107.0,384.12672876278737
p06,p06\face\3.jpg,1155.8433,551.88794,1274.0,555.0,118.19771240912407
p06,p06\face\4.jpg,31.54694,387.0925,124.0,921.0,541.853070490516
p06,p06\face\5.jpg,841.1837,656.7247,1183.0,761.0,357.3677640050932
p06,p06\face\6.jpg,893.1304,229.07797,964.0,416.0,199.90584697864642
p06,p06\face\7.jpg,1254.7805,489.65784,1421.0,488.0,166.22774757091548
p06,p06\face\8.jpg,431.99408,551.2164,590.0,892.0,375.6319466911727
p06,p06\face\9.jpg,1092.4832,405.14258,1347.0,588.0,313.39377187493693
p06,p06\face\10.jpg,1085.9032,239.80582,1191.0,559.0,336.050986644884
p06,p06\face\11.jpg,1018.31866,555.1686,1102.0,577.0,86.48223376978939
p06,p06\face\12.jpg,815.8508,166.03021,951.0,441.0,306.38811936414896
p06,p06\face\13.jpg,34.79489,168.85812,115.0,99.0,106.36266544968916
p06,p06\face\14.jpg,1326.5933,653.5803,1482.0,867.0,264.00608125098177
p06,p06\face\15.jpg,832.57025,573.1715,1447.0,692.0,625.8147689212839
p06,p06\face\16.jpg,84.23207,41.281204,127.0,359.0,320.5843663335753
p06,p06\face\17.jpg,315.63824,274.54755,497.0,476.0,271.0630404075775
p06,p06\face\18.jpg,1187.7576,332.66092,1572.0,72.0,464.31279866055814
p06,p06\face\19.jpg,1157.5723,842.85956,1315.0,1040.0,252.28525057214503
p06,p06\face\20.jpg,62.253067,500.78494,64.0,318.0,182.79328958895073
p06,p06\face\21.jpg,1123.886,674.8843,1164.0,775.0,107.8531037670567
p06,p06\face\22.jpg,712.85443,710.0918,770.0,828.0,131.0265657700758
p06,p06\face\23.jpg,1161.6857,310.30115,1322.0,237.0,176.27746350746315
p06,p06\face\24.jpg,428.66016,242.59792,319.0,402.0,193.47965009271647
p06,p06\face\25.jpg,735.1012,78.17952,987.0,33.0,255.91833719469966
p06,p06\face\26.jpg,1163.239,729.28467,1439.0,901.0,324.85424616279835
p06,p06\face\27.jpg,809.391,226.8591,1122.0,250.0,313.46433708637414
p06,p06\face\28.jpg,384.38385,738.23596,562.0,890.0,233.62324437542597
p06,p06\face\29.jpg,59.172787,574.0386,184.0,897.0,346.24546477174255
p06,p06\face\30.jpg,70.48395,-5.814021,307.0,325.0,406.6666517247265
p06,p06\face\31.jpg,866.4818,687.63916,1003.0,939.0,286.04105365314257
p06,p06\face\32.jpg,1027.6973,665.91656,1147.0,1000.0,354.74622311238215
p06,p06\face\33.jpg,551.92346,390.33292,919.0,909.0,635.4217103624962
p06,p06\face\34.jpg,998.1443,152.2926,1202.0,249.0,225.63127588224555
p06,p06\face\35.jpg,1208.6466,641.57874,1402.0,735.0,214.73953154053868
p06,p06\face\36.jpg,652.0669,76.20442,805.0,36.0,158.1294712806566
p06,p06\face\37.jpg,1075.2079,846.72235,1259.0,933.0,203.0354033167615
p06,p06\face\38.jpg,500.57306,629.7258,716.0,655.0,216.9044738617671
p06,p06\face\39.jpg,1000.9337,28.525875,1247.0,9.0,246.8397838806581
p06,p06\face\40.jpg,877.2832,617.6947,1184.0,662.0,309.9002359631241
p06,p06\face\41.jpg,1265.2958,280.27338,1406.0,179.0,173.36082201401504
p06,p06\face\42.jpg,774.06396,710.2106,813.0,950.0,242.9299989194418
p06,p06\face\43.jpg,598.9454,544.8561,720.0,574.0,124.5134162261742
p06,p06\face\44.jpg,1161.885,631.9955,1290.0,938.0,331.74119242264743
p06,p06\face\45.jpg,1363.1538,877.2833,1521.0,1002.0,201.17074332205962
