subject,name,x,y,labelx,labely,error
p14,p14\face\1.jpg,971.7693,356.53885,840.0,25.0,356.7648472733826
p14,p14\face\2.jpg,217.22191,633.44464,253.0,608.0,43.90331951964168
p14,p14\face\3.jpg,204.69397,770.3514,181.0,672.0,101.16520368931207
p14,p14\face\4.jpg,62.53367,105.76549,84.0,10.0,98.14189743045526
p14,p14\face\5.jpg,488.6564,622.87225,249.0,599.0,240.84242611871773
p14,p14\face\6.jpg,1481.339,640.7838,1407.0,732.0,117.67190715873946
p14,p14\face\7.jpg,60.397343,129.55437,76.0,74.0,57.70381676067884
p14,p14\face\8.jpg,1199.0941,184.66722,1034.0,199.0,165.71509931392794
p14,p14\face\9.jpg,1348.2822,93.05034,1230.0,242.0,190.2017021480092
p14,p14\face\10.jpg,1199.0186,255.40204,1020.0,273.0,179.8814333891216
p14,p14\face\11.jpg,226.60149,747.1196,54.0,791.0,178.09199803928587
p14,p14\face\12.jpg,1329.2177,701.6227,1315.0,798.0,97.42037513881529
p14,p14\face\13.jpg,306.71304,360.86893,417.0,345.0,111.42278103158483
p14,p14\face\14.jpg,1255.8109,623.2377,1340.0,752.0,153.84258518246824
p14,p14\face\15.jpg,1268.5758,394.82074,1077.0,340.0,199.2651539093075
p14,p14\face\16.jpg,1371.8055,256.454,1275.0,220.0,103.44180504636411
p14,p14\face\17.jpg,413.93033,266.50598,402.0,142.0,125.07626579661307
p14,p14\face\18.jpg,592.63074,697.30273,554.0,796.0,105.98813318008767
p14,p14\face\19.jpg,51.032722,204.44705,57.0,184.0,21.300007937434334
p14,p14\face\20.jpg,814.9207,731.5966,791.0,573.0,160.39042331331694
p14,p14\face\21.jpg,1116.0985,348.5027,1184.0,308.0,79.06377222296568
p14,p14\face\22.jpg,1009.01154,318.9942,854.0,414.0,181.80945984051544
p14,p14\face\23.jpg,816.3795,527.1784,697.0,380.0,189.50713212172252
p14,p14\face\24.jpg,1107.0469,154.22545,951.0,331.0,235.7962408256332
p14,p14\face\25.jpg,1485.4205,316.50558,1239.0,378.0,253.977638041226
p14,p14\face\26.jpg,335.62302,462.8478,139.0,576.0,226.8568432817269
p14,p14\face\27.jpg,714.5498,116.62646,678.0,26.0,97.71920470792831
p14,p14\face\28.jpg,772.4631,757.72766,644.0,685.0,147.62138808028462
p14,p14\face\29.jpg,80.99128,443.08505,12.0,577.0,150.64199203948746
p14,p14\face\30.jpg,1198.6571,354.28152,1072.0,537.0,222.32423710933992
p14,p14\face\31.jpg,938.79224,450.4531,680.0,314.0,292.56258678699845
p14,p14\face\32.jpg,433.3836,696.86084,445.0,885.0,188.49744071538478
p14,p14\face\33.jpg,1024.6317,606.1845,788.0,538.0,246.25940654622718
p14,p14\face\34.jpg,123.99014,655.43555,77.0,797.0,149.15953995428853
p14,p14\face\35.jpg,520.4171,663.9342,712.0,636.0,193.6086883865236
p14,p14\face\36.jpg,1034.9338,370.89328,878.0,189.0,240.23611432297184
p14,p14\face\37.jpg,117.12086,80.97123,258.0,13.0,156.41938318987195
p14,p14\face\38.jpg,1513.6227,307.99875,1398.0,455.0,187.02398952072966
p14,p14\face\39.jpg,1528.7235,821.0709,1186.0,729.0,354.87527518481755
p14,p14\face\40.jpg,997.4368,553.1239,847.0,557.0,150.48675580221337
p14,p14\face\41.jpg,968.21985,268.29788,903.0,85.0,194.55524199440117
p14,p14\face\42.jpg,1441.3955,44.997334,1387.0,52.0,54.844404376437986
p14,p14\face\43.jpg,282.3043,689.26514,348.0,765.0,100.25814337249618
p14,p14\face\44.jpg,368.4104,737.61804,273.0,868.0,161.56298960273978
p14,p14\face\45.jpg,480.86948,143.87352,498.0,210.0,68.3093406177003
p14,p14\face\46.jpg,661.383,758.0967,530.0,730.0,134.35369743935223
p14,p14\face\47.jpg,1261.0432,693.68713,1374.0,894.0,229.9662594137453
p14,p14\face\48.jpg,1166.1318,218.95164,937.0,338.0,258.2129087594189
p14,p14\face\49.jpg,1511.6605,307.77667,1412.0,476.0,195.52828080293142
p14,p14\face\50.jpg,1075.8213,391.03818,1072.0,294.0,97.11339115790108
p14,p14\face\51.jpg,632.2377,822.2183,549.0,620.0,218.67957795025123
p14,p14\face\52.jpg,377.79306,102.27189,324.0,59.0,69.03730451040582
p14,p14\face\53.jpg,1337.5133,195.59628,1380.0,284.0,98.08331120787062
p14,p14\face\54.jpg,462.18466,507.88287,390.0,240.0,277.438027990036
p14,p14\face\55.jpg,517.07434,67.70668,470.0,28.0,61.5842046129728
p14,p14\face\56.jpg,203.03667,120.831245,186.0,152.0,35.52096926904586
p14,p14\face\57.jpg,85.20947,246.07516,26.0,323.0,97.07312401612508
p14,p14\face\58.jpg,279.9113,367.42712,332.0,61.0,310.82281176339035
p14,p14\face\59.jpg,1395.9503,663.49133,1302.0,832.0,192.92960382287112
p14,p14\face\60.jpg,1005.7516,640.6045,719.0,741.0,303.8185750781212
p14,p14\face\61.jpg,32.824722,386.63763,47.0,408.0,25.637651697655784
p14,p14\face\62.jpg,718.3431,630.7454,515.0,536.0,224.33256910778692
p14,p14\face\63.jpg,892.8069,746.76636,614.0,578.0,325.90699162107586
p14,p14\face\64.jpg,309.28622,729.6487,258.0,848.0,128.98569900138153
p14,p14\face\65.jpg,692.0518,802.6522,537.0,601.0,254.37115322644192
p14,p14\face\66.jpg,1088.223,232.83977,1097.0,168.0,65.43111239120118
p14,p14\face\67.jpg,196.53835,248.63452,189.0,291.0,43.030923768734326
p14,p14\face\68.jpg,387.0101,107.093254,410.0,125.0,29.14081350475223
p14,p14\face\69.jpg,406.18295,694.1754,138.0,867.0,319.0461247022129
p14,p14\face\70.jpg,228.72682,156.95717,135.0,222.0,114.08456122269568
p14,p14\face\71.jpg,1051.6481,405.07147,918.0,290.0,176.36113517439153
p14,p14\face\72.jpg,1249.3114,636.1964,1125.0,754.0,171.26298422491942
p14,p14\face\73.jpg,558.68896,531.14624,539.0,445.0,88.3675849965642
p14,p14\face\74.jpg,781.4507,744.5713,667.0,656.0,144.71983979831515
p14,p14\face\75.jpg,72.15464,190.19054,106.0,151.0,51.7823014000078
p14,p14\face\76.jpg,1360.3416,524.02655,1297.0,244.0,287.10105472638026
p14,p14\face\77.jpg,1210.369,284.48114,1250.0,185.0,107.08459893058853
p14,p14\face\78.jpg,62.201504,27.539583,66.0,156.0,128.5165662959449
p14,p14\face\79.jpg,976.5408,617.9094,635.0,533.0,351.9370837770581
p14,p14\face\80.jpg,270.49115,630.5755,75.0,800.0,258.69181108995315
p14,p14\face\81.jpg,664.79956,606.078,760.0,779.0,197.395898196999
p14,p14\face\82.jpg,670.49097,61.999134,687.0,57.0,17.249333907825886
p14,p14\face\83.jpg,399.63882,114.82894,360.0,22.0,100.93784345916798
p14,p14\face\84.jpg,848.1654,806.7434,778.0,774.0,77.42941909511042
p14,p14\face\85.jpg,261.65836,241.61804,165.0,493.0,269.3245747467171
p14,p14\face\86.jpg,421.23553,704.2244,375.0,629.0,88.29744597010578
p14,p14\face\87.jpg,1247.6212,400.99997,1065.0,507.0,211.15519322289944
p14,p14\face\88.jpg,221.93646,700.30804,109.0,763.0,129.17014276236594
p14,p14\face\89.jpg,1191.4615,605.7149,906.0,601.0,285.5004788743795
p14,p14\face\90.jpg,20.601854,552.52045,217.0,551.0,196.40402991983132
p14,p14\face\91.jpg,1362.4933,699.5959,1277.0,861.0,182.6482702491321
p14,p14\face\92.jpg,512.50793,155.30602,478.0,253.0,103.6094209489417
p14,p14\face\93.jpg,1239.6735,636.7206,1125.0,676.0,121.21417399199856
p14,p14\face\94.jpg,961.84094,102.75568,910.0,10.0,106.25958136945816
p14,p14\face\95.jpg,427.43973,529.0499,239.0,436.0,210.16141489935777
p14,p14\face\96.jpg,1166.6013,181.79097,1010.0,307.0,200.50255219697328
p14,p14\face\97.jpg,1231.0438,675.8707,1180.0,707.0,59.7871509437333
p14,p14\face\98.jpg,71.90977,497.65787,448.0,379.0,394.3647581871382
p14,p14\face\99.jpg,1300.2057,536.8846,1236.0,535.0,64.2333430803757
p14,p14\face\100.jpg,150.9,199.04716,121.0,61.0,141.24811254269912
p14,p14\face\101.jpg,1070.0988,751.3174,1026.0,706.0,63.232629856076876
p14,p14\face\102.jpg,1413.1869,402.67175,1319.0,226.0,200.21008497326002
p14,p14\face\103.jpg,782.3275,682.7224,714.0,660.0,72.00664913416851
p14,p14\face\104.jpg,1240.5704,614.5292,1102.0,733.0,182.31045379379648
p14,p14\face\105.jpg,1285.5082,538.5457,1201.0,708.0,189.35782719166906
p14,p14\face\106.jpg,250.55511,769.3955,291.0,857.0,96.49008206805506
p14,p14\face\107.jpg,787.408,235.46622,688.0,296.0,116.3885431163652
p14,p14\face\108.jpg,874.72943,90.916,853.0,18.0,76.08489424854648
p14,p14\face\109.jpg,1137.2162,331.53116,1027.0,434.0,150.4907661722971
p14,p14\face\110.jpg,671.7983,204.37302,608.0,302.0,116.62439291776613
p14,p14\face\111.jpg,31.635817,91.34725,87.0,145.0,77.09610923123002
p14,p14\face\112.jpg,430.58682,584.2387,379.0,395.0,196.1440498237201
p14,p14\face\113.jpg,30.901781,82.7528,971.0,587.0,1066.7942046149294
p14,p14\face\114.jpg,894.8091,788.4275,650.0,784.0,244.84911648554095
p14,p14\face\115.jpg,597.9684,309.49344,631.0,380.0,77.86053361821058
p14,p14\face\116.jpg,429.10568,693.7587,366.0,568.0,140.70389453565244
p14,p14\face\117.jpg,467.16745,824.12,397.0,842.0,72.40970940160581
p14,p14\face\118.jpg,1357.3055,636.915,1284.0,823.0,200.00334958132575
p14,p14\face\119.jpg,155.43945,722.34827,204.0,860.0,145.96618427952757
p14,p14\face\120.jpg,196.34418,393.1672,164.0,357.0,48.520226734257434
p14,p14\face\121.jpg,241.71619,421.9224,328.0,511.0,124.0149861785865
p14,p14\face\122.jpg,536.22205,776.70374,592.0,885.0,121.8165083999291
p14,p14\face\123.jpg,1404.5807,743.8668,1079.0,784.0,328.0448949839031
p14,p14\face\124.jpg,265.89154,539.01715,93.0,736.0,262.0948808399355
p14,p14\face\125.jpg,710.5704,494.54672,653.0,584.0,106.37779997783842
p14,p14\face\126.jpg,1050.4081,261.4536,761.0,178.0,301.2001774152864
p14,p14\face\127.jpg,1150.3727,537.7601,971.0,591.0,187.10704656693184
p14,p14\face\128.jpg,1159.3815,144.24771,1013.0,205.0,158.48777555382622
p14,p14\face\129.jpg,308.1907,620.24884,345.0,885.0,267.2977769501647
p14,p14\face\130.jpg,1010.76025,102.70707,873.0,37.0,152.62799444236958
p14,p14\face\131.jpg,1065.3383,714.26154,814.0,650.0,259.42332381168046
p14,p14\face\132.jpg,1344.1124,499.07922,1250.0,649.0,177.0123914271258
p14,p14\face\133.jpg,633.48987,728.9053,720.0,695.0,92.91700766006188
p14,p14\face\134.jpg,284.26837,402.4479,303.0,691.0,289.15944995797736
p14,p14\face\135.jpg,240.75616,536.41113,423.0,539.0,182.26222738474914
p14,p14\face\136.jpg,1256.773,103.326454,1102.0,83.0,156.10198614407506
p14,p14\face\137.jpg,1342.8173,650.635,1123.0,743.0,238.43431354358373
p14,p14\face\138.jpg,299.8622,40.290688,522.0,24.0,222.7343306076771
p14,p14\face\139.jpg,1242.63,664.2317,1160.0,818.0,174.56348460159128
p14,p14\face\140.jpg,63.842407,563.50616,43.0,778.0,215.50408747573675
p14,p14\face\141.jpg,1555.6637,292.4449,1386.0,309.0,170.46947467765307
p14,p14\face\142.jpg,380.85855,635.2275,504.0,761.0,176.0185869979361
p14,p14\face\143.jpg,1131.4952,531.7071,954.0,591.0,187.13687754555488
p14,p14\face\144.jpg,142.49959,32.067295,175.0,90.0,66.42646383525357
p14,p14\face\145.jpg,455.9646,82.014824,393.0,46.0,72.53694505862168
p14,p14\face\146.jpg,908.4568,85.01301,929.0,87.0,20.6390828459662
p14,p14\face\147.jpg,173.32887,172.88145,354.0,111.0,190.97479177564247
p14,p14\face\148.jpg,1151.4688,644.89246,1096.0,389.0,261.8353191893714
p14,p14\face\149.jpg,101.43772,525.97644,82.0,247.0,279.6527841583202
p14,p14\face\150.jpg,1022.59454,431.18436,1070.0,406.0,53.67987795137951
p14,p14\face\151.jpg,524.9822,631.88904,547.0,607.0,33.230238929277576
p14,p14\face\152.jpg,730.26953,324.2916,683.0,273.0,69.75124606861873
p14,p14\face\153.jpg,1036.887,537.08923,974.0,768.0,239.3210203497595
p14,p14\face\154.jpg,1318.9679,164.7159,1286.0,289.0,128.58234685163822
p14,p14\face\155.jpg,1108.578,125.3392,1004.0,232.0,149.3756472266313
p14,p14\face\156.jpg,1277.5145,785.97766,939.0,806.0,339.10614350450805
p14,p14\face\157.jpg,494.0204,708.4304,447.0,600.0,118.18660348020624
p14,p14\face\158.jpg,546.00616,61.461754,559.0,23.0,40.59736740521946
p14,p14\face\159.jpg,1167.1993,212.08777,1187.0,121.0,93.21506236420431
p14,p14\face\160.jpg,331.647,384.05515,320.0,321.0,64.12179039847726
p14,p14\face\161.jpg,1337.5945,738.8567,1130.0,482.0,330.25872906707554
