subject,name,x,y,labelx,labely,error
p14,p14\face\1.jpg,800.7078,373.4421,840.0,25.0,350.6505115496055
p14,p14\face\2.jpg,174.46608,617.93835,253.0,608.0,79.16026564034509
p14,p14\face\3.jpg,265.40454,759.92725,181.0,672.0,121.88243166444252
p14,p14\face\4.jpg,39.537224,99.25293,84.0,10.0,99.71471023625351
p14,p14\face\5.jpg,190.7374,746.44086,249.0,599.0,158.53497371439843
p14,p14\face\6.jpg,1353.4934,617.34515,1407.0,732.0,126.5254459646853
p14,p14\face\7.jpg,47.438736,76.021286,76.0,74.0,28.6326973906281
p14,p14\face\8.jpg,1087.1406,322.57227,1034.0,199.0,134.51405595698913
p14,p14\face\9.jpg,1203.6528,221.1815,1230.0,242.0,33.57950279281246
p14,p14\face\10.jpg,1052.3962,273.7594,1020.0,273.0,32.405138752644234
p14,p14\face\11.jpg,113.30152,711.75806,54.0,791.0,98.9745222503625
p14,p14\face\12.jpg,1206.6023,838.1427,1315.0,798.0,115.5919505131629
p14,p14\face\13.jpg,369.52893,462.77325,417.0,345.0,126.98047493857078
p14,p14\face\14.jpg,1275.4028,788.5425,1340.0,752.0,74.21689142409731
p14,p14\face\15.jpg,1181.6062,470.3404,1077.0,340.0,167.12592323978348
p14,p14\face\16.jpg,1233.02,348.04816,1275.0,220.0,134.75402939244526
p14,p14\face\17.jpg,339.20032,194.84302,402.0,142.0,82.07426253285801
p14,p14\face\18.jpg,445.1555,752.8314,554.0,796.0,117.09250316256374
p14,p14\face\19.jpg,30.012608,163.32237,57.0,184.0,33.99828738218846
p14,p14\face\20.jpg,731.0359,678.7436,791.0,573.0,121.56233531479847
p14,p14\face\21.jpg,1063.4805,411.1917,1184.0,308.0,158.66154646959987
p14,p14\face\22.jpg,772.16345,481.54187,854.0,414.0,106.10902412141957
p14,p14\face\23.jpg,596.1669,533.3572,697.0,380.0,183.5367597717144
p14,p14\face\24.jpg,948.2295,349.28455,951.0,331.0,18.49325108501367
p14,p14\face\25.jpg,1256.2478,523.98035,1239.0,378.0,146.99574159435707
p14,p14\face\26.jpg,327.4079,513.2903,139.0,576.0,198.56999513710525
p14,p14\face\27.jpg,667.86273,90.050446,678.0,26.0,64.84769566308813
