subject,name,x,y,labelx,labely,error
p11,p11\face\1.jpg,274.8443,89.03407,405.0,77.0,130.71084200918455
p11,p11\face\2.jpg,1198.5217,466.44394,1133.0,125.0,347.67377624362183
p11,p11\face\3.jpg,1014.5526,166.24269,892.0,308.0,187.3880394895843
p11,p11\face\4.jpg,893.7485,771.3454,998.0,664.0,149.6376091178284
p11,p11\face\5.jpg,1338.9476,113.13969,1184.0,80.0,158.4519100941986
p11,p11\face\6.jpg,481.56088,628.53766,746.0,566.0,271.7333395306877
p11,p11\face\7.jpg,704.6174,658.3142,880.0,560.0,201.05907092195568
p11,p11\face\8.jpg,51.31916,182.04794,131.0,239.0,97.94168286377104
p11,p11\face\9.jpg,136.94382,405.27295,223.0,367.0,94.1832540930844
p11,p11\face\10.jpg,1209.8611,200.90102,1143.0,354.0,167.06197390489555
p11,p11\face\11.jpg,408.2628,133.36304,408.0,40.0,93.36340603222175
p11,p11\face\12.jpg,941.9424,210.71873,903.0,194.0,42.379538323991774
p11,p11\face\13.jpg,302.84192,207.04686,152.0,196.0,151.2458870825088
p11,p11\face\14.jpg,212.99002,63.364464,218.0,166.0,102.75774092647472
p11,p11\face\15.jpg,451.88324,75.071266,618.0,101.0,168.1281540131664
p11,p11\face\16.jpg,570.1861,668.39154,631.0,461.0,216.12399688893873
p11,p11\face\17.jpg,476.28085,548.6584,545.0,405.0,159.24840560426344
p11,p11\face\18.jpg,1156.261,755.2823,993.0,606.0,221.22240293989213
p11,p11\face\19.jpg,31.521687,653.0811,15.0,420.0,233.66593575283926
p11,p11\face\20.jpg,744.2143,51.937126,818.0,90.0,83.02477216450973
p11,p11\face\21.jpg,170.26257,297.33347,317.0,235.0,159.42814677582814
p11,p11\face\22.jpg,392.06674,339.21786,663.0,733.0,477.9845218466807
p11,p11\face\23.jpg,275.75287,359.33826,426.0,670.0,345.0868323697675
p11,p11\face\24.jpg,550.4434,244.8586,524.0,272.0,37.893405181508825
p11,p11\face\25.jpg,627.3042,690.9001,564.0,553.0,151.73613764937474
p11,p11\face\26.jpg,225.97467,430.4142,197.0,499.0,74.45496292327496
p11,p11\face\27.jpg,46.25386,176.61143,243.0,247.0,208.95835410435257
p11,p11\face\28.jpg,492.8588,473.80588,630.0,543.0,153.60838879883806
p11,p11\face\29.jpg,314.18008,566.2254,349.0,195.0,372.8548226186702
p11,p11\face\30.jpg,85.31849,758.09045,37.0,716.0,64.08028335489591
p11,p11\face\31.jpg,172.8788,125.883995,341.0,19.0,199.22079655811538
p11,p11\face\32.jpg,228.07367,749.1229,502.0,791.0,277.1088600396963
p11,p11\face\33.jpg,1388.0911,533.24255,1231.0,520.0,157.64823753177515
p11,p11\face\34.jpg,76.73225,258.39218,122.0,198.0,75.47439808057432
p11,p11\face\35.jpg,90.54027,85.588135,353.0,213.0,291.7514058449419
p11,p11\face\36.jpg,1288.3447,166.74638,1169.0,234.0,136.98982769032523
p11,p11\face\37.jpg,1187.2832,578.32196,1195.0,293.0,285.4262984992798
p11,p11\face\38.jpg,1193.6987,172.77385,1248.0,429.0,261.9168970064742
p11,p11\face\39.jpg,668.8919,486.6664,821.0,271.0,263.910733014025
p11,p11\face\40.jpg,831.1292,385.27536,716.0,33.0,370.61121390886166
p11,p11\face\41.jpg,1136.0813,413.4312,1107.0,423.0,30.615087282840424
p11,p11\face\42.jpg,45.642834,373.32217,7.0,288.0,93.6650552667589
p11,p11\face\43.jpg,184.0113,647.4722,194.0,588.0,60.30522341143531
p11,p11\face\44.jpg,1074.3972,795.893,894.0,466.0,375.9954288285963
p11,p11\face\45.jpg,431.91232,781.92645,585.0,797.0,153.82797819317526
p11,p11\face\46.jpg,1300.6287,733.32825,1061.0,673.0,247.10603113845684
p11,p11\face\47.jpg,71.807816,585.28357,23.0,744.0,166.05152626519276
p11,p11\face\48.jpg,371.52274,761.66785,317.0,660.0,115.36498212873133
p11,p11\face\49.jpg,1213.5319,184.68776,1129.0,18.0,186.896884170122
p11,p11\face\50.jpg,667.967,416.66647,458.0,113.0,369.187579354994
p11,p11\face\51.jpg,849.4831,825.8387,880.0,669.0,159.78001845310632
p11,p11\face\52.jpg,1161.3015,624.6032,1217.0,700.0,93.73898372775598
p11,p11\face\53.jpg,1070.0903,40.269352,864.0,86.0,211.103101661842
p11,p11\face\54.jpg,132.21402,349.48322,228.0,714.0,376.89181139950495
p11,p11\face\55.jpg,636.1007,778.6104,800.0,715.0,175.81030593191915
p11,p11\face\56.jpg,379.96664,145.23149,534.0,0.0,211.7037102591733
p11,p11\face\57.jpg,456.43622,669.7561,464.0,151.0,518.8112614429259
p11,p11\face\58.jpg,103.03886,318.17157,143.0,293.0,47.228179898896165
p11,p11\face\59.jpg,583.04535,793.31,727.0,713.0,164.8412470189121
p11,p11\face\60.jpg,1003.8702,34.502728,1117.0,17.0,114.47577101045225
p11,p11\face\61.jpg,935.9725,100.59261,1066.0,69.0,133.81050763346278
p11,p11\face\62.jpg,225.66237,764.93164,446.0,745.0,221.23729659858438
p11,p11\face\63.jpg,1261.8191,684.66064,1016.0,571.0,270.8242338214954
p11,p11\face\64.jpg,690.5702,183.1803,634.0,20.0,172.70783448862417
p11,p11\face\65.jpg,1277.2007,260.0079,1115.0,5.0,302.22192797677667
p11,p11\face\66.jpg,458.20273,306.34906,529.0,231.0,103.39117164922739
p11,p11\face\67.jpg,508.84946,265.63492,473.0,68.0,200.8600161648654
p11,p11\face\68.jpg,166.37967,707.61053,316.0,452.0,296.180674905538
p11,p11\face\69.jpg,44.74775,552.5286,219.0,285.0,319.2732592349381
p11,p11\face\70.jpg,522.5324,718.0538,131.0,562.0,421.4859502403372
p11,p11\face\71.jpg,467.39066,394.58215,361.0,366.0,110.1631114884311
p11,p11\face\72.jpg,300.82614,135.52287,416.0,139.0,115.22633552464254
p11,p11\face\73.jpg,789.4313,670.51184,802.0,763.0,93.33826774995613
p11,p11\face\74.jpg,146.60782,90.63049,362.0,133.0,219.5198595799478
p11,p11\face\75.jpg,1094.1577,127.475204,907.0,81.0,192.84179275056016
p11,p11\face\76.jpg,572.85944,725.61743,788.0,604.0,247.13611981810752
p11,p11\face\77.jpg,30.936764,146.62677,70.0,71.0,85.11959073305334
p11,p11\face\78.jpg,1343.7521,725.75146,1198.0,757.0,149.06420989585328
p11,p11\face\79.jpg,1165.425,42.000504,959.0,31.0,206.7179539856178
p11,p11\face\80.jpg,175.86226,771.70734,165.0,710.0,62.6560785533814
p11,p11\face\81.jpg,847.0049,334.9594,680.0,359.0,168.72634672191833
p11,p11\face\82.jpg,1081.15,768.0273,1059.0,797.0,36.46974077488761
p11,p11\face\83.jpg,93.48317,132.09544,426.0,360.0,403.1227325517627
p11,p11\face\84.jpg,688.41376,722.2279,686.0,613.0,109.25457209397463
p11,p11\face\85.jpg,580.0283,730.6489,742.0,411.0,358.3437813399306
p11,p11\face\86.jpg,148.68475,322.63522,468.0,30.0,433.12537878771315
p11,p11\face\87.jpg,493.04742,170.04897,540.0,254.0,96.18898228227597
p11,p11\face\88.jpg,888.3042,705.04047,778.0,703.0,110.3230696069503
p11,p11\face\89.jpg,52.324883,482.46445,2.0,486.0,50.44892460836628
p11,p11\face\90.jpg,773.95557,870.78595,1236.0,707.0,490.21516321917255
p11,p11\face\91.jpg,291.27365,717.83624,398.0,648.0,127.54455793099328
p11,p11\face\92.jpg,1088.795,39.802223,928.0,138.0,188.40873536675522
p11,p11\face\93.jpg,1253.7361,670.009,1126.0,359.0,336.21880663862333
p11,p11\face\94.jpg,85.45403,761.25385,153.0,773.0,68.55967975056477
p11,p11\face\95.jpg,1119.9331,714.6567,890.0,117.0,640.3614213863917
p11,p11\face\96.jpg,314.7526,264.33252,586.0,606.0,436.24742119581634
p11,p11\face\97.jpg,1191.6027,120.7207,1143.0,259.0,146.57210789403283
p11,p11\face\98.jpg,147.08203,35.08458,336.0,24.0,189.24287882903283
p11,p11\face\99.jpg,40.92411,336.37,45.0,323.0,13.977469161655806
p11,p11\face\100.jpg,81.379074,721.3122,60.0,601.0,122.19692658650422
p11,p11\face\101.jpg,651.1369,825.85016,96.0,677.0,574.746329914337
p11,p11\face\102.jpg,352.26886,150.15938,445.0,201.0,105.75364300019409
p11,p11\face\103.jpg,1218.299,794.30896,1142.0,580.0,227.48596282243437
p11,p11\face\104.jpg,126.45554,282.28427,238.0,431.0,185.89925026745
p11,p11\face\105.jpg,611.88635,388.31522,600.0,447.0,59.87644953555926
