subjcet,name,x,y,labelx,labely,error
p11,p11\face\1.jpg,162.85931,248.1001,405.0,77.0,296.49175262560004
p11,p11\face\2.jpg,1332.1726,558.12164,1133.0,125.0,476.7222396217739
p11,p11\face\3.jpg,996.7074,257.82837,892.0,308.0,116.10698107645165
p11,p11\face\4.jpg,866.61194,729.9442,998.0,664.0,147.0083702974086
p11,p11\face\5.jpg,1215.1487,289.95413,1184.0,80.0,212.25216245953774
p11,p11\face\6.jpg,807.4746,601.3342,746.0,566.0,70.90581960534868
p11,p11\face\7.jpg,742.2521,683.3129,880.0,560.0,184.87988076721598
p11,p11\face\8.jpg,73.580505,294.7331,131.0,239.0,80.01984617112183
p11,p11\face\9.jpg,208.96794,326.9338,223.0,367.0,42.45230837455279
p11,p11\face\10.jpg,1274.875,221.01799,1143.0,354.0,187.28382329702157
p11,p11\face\11.jpg,488.1538,233.73941,408.0,40.0,209.66543289250137
p11,p11\face\12.jpg,936.5509,265.2464,903.0,194.0,78.75095175516135
p11,p11\face\13.jpg,334.60776,207.18468,152.0,196.0,182.94996968092124
p11,p11\face\14.jpg,178.75632,179.6475,218.0,166.0,41.54901978292478
p11,p11\face\15.jpg,551.8922,198.9951,618.0,101.0,118.20862615255707
p11,p11\face\16.jpg,668.0345,639.74347,631.0,461.0,182.53980730240733
p11,p11\face\17.jpg,610.4038,806.93884,545.0,405.0,407.2253483944731
p11,p11\face\18.jpg,1343.4321,813.6923,993.0,606.0,407.35584106527796
p11,p11\face\19.jpg,39.50927,569.0143,15.0,420.0,151.0164260519365
p11,p11\face\20.jpg,874.8165,119.09321,818.0,90.0,63.83206650926907
p11,p11\face\21.jpg,189.33224,318.15894,317.0,235.0,152.36293789419395
p11,p11\face\22.jpg,713.7891,390.81375,663.0,733.0,345.9349198187428
p11,p11\face\23.jpg,441.953,327.7749,426.0,670.0,342.59672448083916
p11,p11\face\24.jpg,426.36517,616.65497,524.0,272.0,358.21726560147823
p11,p11\face\25.jpg,548.4105,839.4684,564.0,553.0,286.89225165992195
p11,p11\face\26.jpg,226.0642,478.92526,197.0,499.0,35.32311441689952
p11,p11\face\27.jpg,67.30731,221.64117,243.0,247.0,177.5133522706813
p11,p11\face\28.jpg,403.65686,571.7923,630.0,543.0,228.1670765990352
p11,p11\face\29.jpg,189.7634,569.7203,349.0,195.0,407.1505595292729
p11,p11\face\30.jpg,65.729164,878.83997,37.0,716.0,165.35482681191982
p11,p11\face\31.jpg,336.89536,291.68353,341.0,19.0,272.7144368428265
p11,p11\face\32.jpg,481.27844,937.8772,502.0,791.0,148.33169913659722
p11,p11\face\33.jpg,1296.0015,756.2853,1231.0,520.0,245.0631057120798
p11,p11\face\34.jpg,131.85095,363.24753,122.0,198.0,165.5408925594368
p11,p11\face\35.jpg,236.6859,68.0271,353.0,213.0,185.86584753862124
p11,p11\face\36.jpg,1208.9836,351.28357,1169.0,234.0,123.91177084169607
p11,p11\face\37.jpg,1166.468,573.2937,1195.0,293.0,281.74213886548813
p11,p11\face\38.jpg,1369.8485,195.61621,1248.0,429.0,263.277524083428
p11,p11\face\39.jpg,715.94214,513.598,821.0,271.0,264.36897156247363
p11,p11\face\40.jpg,686.9881,368.4042,716.0,33.0,336.65660824495933
p11,p11\face\41.jpg,1024.397,611.39923,1107.0,423.0,205.7122535241885
p11,p11\face\42.jpg,112.4009,548.2801,7.0,288.0,280.81146366378994
p11,p11\face\43.jpg,117.50325,850.4647,194.0,588.0,273.3852164300403
p11,p11\face\44.jpg,1097.8079,662.27655,894.0,466.0,282.9525136838335
p11,p11\face\45.jpg,485.61316,748.4812,585.0,797.0,110.5975513263065
p11,p11\face\46.jpg,1419.8661,972.3767,1061.0,673.0,467.3449274893224
p11,p11\face\47.jpg,92.2071,700.1365,23.0,744.0,81.93675211805902
p11,p11\face\48.jpg,326.47333,820.7783,317.0,660.0,161.057170313448
p11,p11\face\49.jpg,1343.9397,183.67159,1129.0,18.0,271.378238695552
p11,p11\face\50.jpg,541.0963,282.6807,458.0,113.0,188.93526710556185
p11,p11\face\51.jpg,912.80176,897.37476,880.0,669.0,230.71840926766117
p11,p11\face\52.jpg,1214.7402,839.06586,1217.0,700.0,139.08421880959392
p11,p11\face\53.jpg,1020.7018,82.448044,864.0,86.0,156.74203777624558
p11,p11\face\54.jpg,378.98856,314.6307,228.0,714.0,426.9582825054457
p11,p11\face\55.jpg,867.2698,793.0319,800.0,715.0,103.02525479221102
p11,p11\face\56.jpg,352.11545,231.9028,534.0,0.0,294.72174376859266
p11,p11\face\57.jpg,379.516,553.5577,464.0,151.0,411.3274053293799
p11,p11\face\58.jpg,211.34534,254.40256,143.0,293.0,78.49106736597484
p11,p11\face\59.jpg,832.8204,845.86365,727.0,713.0,169.8549358092075
p11,p11\face\60.jpg,1137.824,134.35101,1117.0,17.0,119.18430449308332
p11,p11\face\61.jpg,1134.1648,144.7169,1066.0,69.0,101.87977366116397
p11,p11\face\62.jpg,458.435,859.905,446.0,745.0,115.57592708637469
p11,p11\face\63.jpg,1158.0773,679.99603,1016.0,571.0,179.0700587409855
p11,p11\face\64.jpg,520.4779,66.02241,634.0,20.0,122.4962371871071
p11,p11\face\65.jpg,1301.1864,201.16403,1115.0,5.0,270.45462304238765
p11,p11\face\66.jpg,507.0245,367.5834,529.0,231.0,138.33997693635055
p11,p11\face\67.jpg,600.17426,458.5196,473.0,68.0,410.70530036755065
p11,p11\face\68.jpg,186.63377,632.20984,316.0,452.0,221.8359912891729
p11,p11\face\69.jpg,61.514114,499.69403,219.0,285.0,266.2617661719384
p11,p11\face\70.jpg,351.08008,583.1751,131.0,562.0,221.09642445378893
p11,p11\face\71.jpg,240.55748,587.56366,361.0,366.0,252.184177487407
p11,p11\face\72.jpg,407.36554,293.50854,416.0,139.0,154.7496213646418
p11,p11\face\73.jpg,609.781,713.4017,802.0,763.0,198.51481761445416
p11,p11\face\74.jpg,88.85096,225.26392,362.0,133.0,288.31065060104874
p11,p11\face\75.jpg,1120.4532,72.49794,907.0,81.0,213.6225040082388
p11,p11\face\76.jpg,885.9668,730.9805,788.0,604.0,160.3793841957251
p11,p11\face\77.jpg,45.78819,98.995125,70.0,71.0,37.0126832410611
p11,p11\face\78.jpg,1259.7336,733.57324,1198.0,757.0,66.02920163647293
p11,p11\face\79.jpg,1339.9897,138.13498,959.0,31.0,395.76646364996617
p11,p11\face\80.jpg,199.31573,843.48,165.0,710.0,137.82044336518078
p11,p11\face\81.jpg,774.9846,659.17395,680.0,359.0,314.84357475181224
p11,p11\face\82.jpg,1189.8562,834.22235,1059.0,797.0,136.04723300888924
p11,p11\face\83.jpg,160.83197,352.11246,426.0,360.0,265.2853122112116
p11,p11\face\84.jpg,834.9749,822.2557,686.0,613.0,256.8685674377073
p11,p11\face\85.jpg,854.3165,790.26086,742.0,411.0,395.54240844061206
p11,p11\face\86.jpg,270.90582,546.3894,468.0,30.0,552.7243040160257
p11,p11\face\87.jpg,570.66943,288.4508,540.0,254.0,46.12452891866485
p11,p11\face\88.jpg,833.2257,597.94214,778.0,703.0,118.68880824713423
p11,p11\face\89.jpg,64.27469,536.99817,2.0,486.0,80.49192627408354
p11,p11\face\90.jpg,1078.5066,900.5028,1236.0,707.0,249.4945045737481
p11,p11\face\91.jpg,423.2895,787.3331,398.0,648.0,141.60960171144822
p11,p11\face\92.jpg,863.8136,494.35254,928.0,138.0,362.08704927130435
p11,p11\face\93.jpg,1371.8412,848.2146,1126.0,359.0,547.5114724825407
p11,p11\face\94.jpg,120.58503,877.0133,153.0,773.0,108.94722597145372
p11,p11\face\95.jpg,1001.37695,660.23364,890.0,117.0,554.5336723319874
p11,p11\face\96.jpg,551.933,325.21112,586.0,606.0,282.8479466736501
p11,p11\face\97.jpg,1322.5852,533.05365,1143.0,259.0,327.65263618655655
p11,p11\face\98.jpg,319.21295,157.58044,336.0,24.0,134.63112219134177
p11,p11\face\99.jpg,41.06286,492.1629,45.0,323.0,169.20871680782287
p11,p11\face\100.jpg,73.52614,815.04395,60.0,601.0,214.47089691843973
p11,p11\face\101.jpg,247.71013,798.62317,96.0,677.0,194.44319543249642
p11,p11\face\102.jpg,443.66602,360.8175,445.0,201.0,159.82307112084914
p11,p11\face\103.jpg,1219.5022,843.8681,1142.0,580.0,275.01448825470993
p11,p11\face\104.jpg,195.61131,345.279,238.0,431.0,95.62893170021822
p11,p11\face\105.jpg,628.48114,660.1464,600.0,447.0,215.04086639229763
p11,p11\face\106.jpg,1189.077,845.27435,1160.0,798.0,55.50079180178423
p11,p11\face\107.jpg,1120.6467,609.10425,1067.0,377.0,238.22333107558967
p11,p11\face\108.jpg,530.7407,536.6991,547.0,84.0,452.99098018062125
p11,p11\face\109.jpg,285.65652,865.8998,129.0,699.0,228.9034833450553
p11,p11\face\110.jpg,754.79803,919.2832,878.0,727.0,228.36714887982467
p11,p11\face\111.jpg,670.46826,442.05115,381.0,325.0,312.23844053863706
p11,p11\face\112.jpg,1294.866,869.3273,1195.0,686.0,208.7632574383002
p11,p11\face\113.jpg,702.23535,268.4708,652.0,538.0,274.1707240707877
p11,p11\face\114.jpg,297.38177,255.51117,278.0,453.0,198.43762795271465
p11,p11\face\115.jpg,618.212,196.7788,660.0,271.0,85.17644256006176
p11,p11\face\116.jpg,1426.8611,987.60974,1128.0,682.0,427.4520440938375
p11,p11\face\117.jpg,110.627655,302.07147,43.0,64.0,247.49045909640637
p11,p11\face\118.jpg,391.91638,830.36096,273.0,508.0,343.5952378890022
p11,p11\face\119.jpg,1051.1829,876.77295,1084.0,732.0,148.44585502802025
p11,p11\face\120.jpg,131.63644,919.46124,217.0,776.0,166.93731280408824
p11,p11\face\121.jpg,454.26633,675.8044,103.0,796.0,371.2613845055798
p11,p11\face\122.jpg,350.34766,356.9954,413.0,156.0,210.53376176696696
p11,p11\face\123.jpg,967.2434,852.37415,950.0,541.0,311.85123907481915
p11,p11\face\124.jpg,70.02991,604.3058,274.0,512.0,223.88424743603557
p11,p11\face\125.jpg,99.51824,278.17505,40.0,334.0,81.60175659682517
p11,p11\face\126.jpg,184.59648,837.5717,69.0,599.0,265.1018966831433
p11,p11\face\127.jpg,747.5398,844.823,597.0,589.0,296.829312273906
p11,p11\face\128.jpg,588.879,452.96606,604.0,491.0,40.92950035149999
p11,p11\face\129.jpg,633.084,656.6845,481.0,451.0,255.80394103688081
p11,p11\face\130.jpg,1193.6423,424.2074,1096.0,540.0,151.4660131019497
p11,p11\face\131.jpg,1300.3088,547.1555,1129.0,173.0,411.5082775595164
p11,p11\face\132.jpg,937.6969,582.8779,972.0,212.0,372.4609249639484
p11,p11\face\133.jpg,165.9165,127.70552,240.0,163.0,82.06134566971834
p11,p11\face\134.jpg,663.0171,984.34814,467.0,772.0,288.9886459707371
p11,p11\face\135.jpg,626.23505,600.37665,481.0,644.0,151.64502907695325
p11,p11\face\136.jpg,1333.8256,136.06921,1267.0,120.0,68.73045531844853
p11,p11\face\137.jpg,46.54634,523.7756,90.0,286.0,241.71355238432537
p11,p11\face\138.jpg,787.05853,576.34045,729.0,400.0,185.65222864269634
p11,p11\face\139.jpg,26.175625,781.5976,90.0,623.0,170.9583225434638
p11,p11\face\140.jpg,778.3595,790.666,733.0,704.0,97.81862001620652
p11,p11\face\141.jpg,86.749855,380.62463,398.0,355.0,312.3031880240738
p11,p11\face\142.jpg,1235.6758,376.77393,1063.0,65.0,356.39852167201815
p11,p11\face\143.jpg,1261.7837,615.9011,1080.0,418.0,268.7194895471856
p11,p11\face\144.jpg,587.3365,243.66852,679.0,148.0,132.49401519502683
p11,p11\face\145.jpg,1317.2664,718.59515,1247.0,638.0,106.92492437745747
p11,p11\face\146.jpg,888.4707,520.9203,945.0,217.0,309.1328218783958
p11,p11\face\147.jpg,1375.817,622.0694,1242.0,380.0,276.5946238405584
p11,p11\face\148.jpg,200.05428,71.604355,43.0,137.0,170.12535015577484
p11,p11\face\149.jpg,176.32352,694.7511,78.0,407.0,304.08586112724805
p11,p11\face\150.jpg,765.6201,893.24225,891.0,703.0,227.84254774405065
p11,p11\face\151.jpg,745.53955,623.72644,729.0,586.0,41.192730723431346
p11,p11\face\152.jpg,358.00818,794.9706,323.0,732.0,72.04766963072956
p11,p11\face\153.jpg,40.54203,535.369,62.0,286.0,250.29053430463566
p11,p11\face\154.jpg,1010.67474,547.5426,873.0,541.0,137.8301150873785
p11,p11\face\155.jpg,1570.4141,465.97974,1233.0,153.0,460.2222968305643
p11,p11\face\156.jpg,1342.6495,819.25653,1100.0,433.0,456.1500918009334
p11,p11\face\157.jpg,1235.2856,427.13214,989.0,107.0,403.90741900217677
p11,p11\face\158.jpg,1333.9249,669.428,1188.0,572.0,175.46023743821561
p11,p11\face\159.jpg,232.41223,349.63718,144.0,463.0,143.7631787437242
p11,p11\face\160.jpg,1011.88934,747.3219,1098.0,590.0,179.34666043552357
p11,p11\face\161.jpg,998.7892,801.55664,911.0,255.0,553.5621859827494
p11,p11\face\162.jpg,104.57433,112.06322,109.0,28.0,84.17963493327825
p11,p11\face\163.jpg,398.63147,510.14954,720.0,427.0,331.95116828383055
p11,p11\face\164.jpg,736.8107,280.80896,701.0,193.0,94.8304922776688
p11,p11\face\165.jpg,1349.3627,661.33307,1247.0,579.0,131.3653362287784
p11,p11\face\166.jpg,83.59315,585.1159,14.0,626.0,80.71378650535019
p11,p11\face\167.jpg,933.43774,827.1924,1202.0,638.0,328.5109515868535
p11,p11\face\168.jpg,748.712,780.87415,606.0,793.0,143.22619921168405
p11,p11\face\169.jpg,1054.7395,699.6179,1031.0,483.0,217.91486117002208
p11,p11\face\170.jpg,1417.6562,565.7345,1100.0,451.0,337.741765258607
p11,p11\face\171.jpg,152.62698,687.6865,370.0,625.0,226.23136145603243
p11,p11\face\172.jpg,891.6234,346.46655,1108.0,167.0,281.1175382513514
p11,p11\face\173.jpg,157.20886,673.6351,134.0,440.0,234.78500803926983
p11,p11\face\174.jpg,598.0089,855.041,878.0,628.0,360.47555395615944
p11,p11\face\175.jpg,111.85015,221.32382,98.0,162.0,60.91914787753519
p11,p11\face\176.jpg,1263.6838,379.80576,1075.0,280.0,213.45439171811387
p11,p11\face\177.jpg,207.66663,695.20056,251.0,464.0,235.22644508802577
p11,p11\face\178.jpg,671.93066,255.02295,815.0,119.0,197.41093719700538
p11,p11\face\179.jpg,746.2532,752.4548,713.0,541.0,214.0534852116405
p11,p11\face\180.jpg,149.26262,171.95297,91.0,483.0,316.4566024749681
p11,p11\face\181.jpg,179.73918,702.5631,281.0,599.0,144.8415351772412
p11,p11\face\182.jpg,518.3699,838.7648,313.0,409.0,476.3134964233115
p11,p11\face\183.jpg,1165.9473,524.4821,1087.0,355.0,186.96753561781787
p11,p11\face\184.jpg,496.1247,361.15906,309.0,430.0,199.3858735279408
p11,p11\face\185.jpg,1125.1528,389.61874,1081.0,191.0,203.46714453751494
p11,p11\face\186.jpg,1204.5822,137.17859,1126.0,111.0,82.82797320067206
p11,p11\face\187.jpg,956.8124,97.09596,978.0,151.0,57.91856823916662
p11,p11\face\188.jpg,1205.8694,314.45334,1063.0,269.0,149.9255349019139
p11,p11\face\189.jpg,1101.4617,725.51807,1033.0,390.0,342.4315625055611
p11,p11\face\190.jpg,1195.0552,220.8104,807.0,60.0,420.0557068711244
p11,p11\face\191.jpg,1265.2454,791.1687,1262.0,631.0,160.20158199905518
p11,p11\face\192.jpg,845.81006,448.44714,765.0,618.0,187.82555071129167
p11,p11\face\193.jpg,699.63086,971.11255,609.0,776.0,215.13451460655958
p11,p11\face\194.jpg,556.1963,393.9686,658.0,192.0,226.17539343118207
p11,p11\face\195.jpg,731.3351,836.8439,628.0,751.0,134.3402789444588
p11,p11\face\196.jpg,1258.3619,563.05,1170.0,552.0,89.05017732734309
p11,p11\face\197.jpg,457.15195,646.00433,387.0,374.0,280.9050662590477
p11,p11\face\198.jpg,1167.2941,494.15765,1035.0,369.0,182.11578777319116
p11,p11\face\199.jpg,504.9187,440.84332,484.0,595.0,155.56951194522338
p11,p11\face\200.jpg,251.62321,986.25903,476.0,602.0,444.9718389965819
p11,p11\face\201.jpg,892.61676,881.91187,656.0,656.0,327.1447142512011
p11,p11\face\202.jpg,934.23444,550.0072,790.0,492.0,155.46191881977077
p11,p11\face\203.jpg,910.50415,438.0236,956.0,495.0,72.91216355142673
p11,p11\face\204.jpg,1042.2151,464.65567,800.0,411.0,248.08683585591558
p11,p11\face\205.jpg,241.26382,402.67902,159.0,217.0,203.0862655375789
p11,p11\face\206.jpg,341.5255,325.35504,492.0,59.0,305.9208690576699
p11,p11\face\207.jpg,1428.8171,151.51112,1187.0,83.0,251.33503691536922
p11,p11\face\208.jpg,1522.8862,697.5162,1251.0,624.0,281.65004881945254
p11,p11\face\209.jpg,979.9044,202.17982,818.0,150.0,170.10518919370156
p11,p11\face\210.jpg,72.184265,664.5879,137.0,313.0,357.5124123719343
p11,p11\face\211.jpg,1285.2795,444.73615,1262.0,218.0,227.92809995698204
p11,p11\face\212.jpg,985.8187,568.9823,907.0,392.0,193.73983844320713
p11,p11\face\213.jpg,1187.4558,115.53255,1112.0,165.0,90.2253174566665
p11,p11\face\214.jpg,499.40112,594.0603,641.0,329.0,300.5115690368675
p11,p11\face\215.jpg,531.562,107.72816,634.0,186.0,128.91866985623145
p11,p11\face\216.jpg,373.61844,399.75476,246.0,633.0,265.87554360546216
p11,p11\face\217.jpg,308.57416,313.39398,515.0,26.0,353.8459233903932
p11,p11\face\218.jpg,228.57521,187.79002,383.0,2.0,241.58838800478387
p11,p11\face\219.jpg,84.3139,412.0206,415.0,394.0,331.1767489762831
p11,p11\face\220.jpg,1224.0266,137.42055,1122.0,113.0,104.90849807689557
p11,p11\face\221.jpg,109.606384,776.6123,270.0,773.0,160.43428609948063
p11,p11\face\222.jpg,935.06885,354.86066,719.0,272.0,231.4122572650377
p11,p11\face\223.jpg,492.64462,394.38568,468.0,231.0,165.23388962694668
p11,p11\face\224.jpg,454.3307,450.79706,329.0,211.0,270.57421578930985
p11,p11\face\225.jpg,868.1991,638.1607,1185.0,329.0,442.65466929650705
p11,p11\face\226.jpg,119.75916,522.0636,158.0,370.0,156.7982755605112
p11,p11\face\227.jpg,1206.3794,734.15173,1127.0,674.0,99.59577970947112
p11,p11\face\228.jpg,1332.999,188.01672,1041.0,258.0,300.268356537115
p11,p11\face\229.jpg,338.5592,223.72949,386.0,245.0,51.99099653500715
p11,p11\face\230.jpg,12.262674,252.86151,106.0,25.0,246.38903118341125
p11,p11\face\231.jpg,127.06764,826.4739,300.0,552.0,324.4094755282281
p11,p11\face\232.jpg,319.3792,902.3358,370.0,676.0,231.92750416347778
p11,p11\face\233.jpg,659.99664,804.36926,748.0,611.0,212.45296354428666
p11,p11\face\234.jpg,367.15436,870.98987,267.0,630.0,260.9732086345263
p11,p11\face\235.jpg,436.75778,855.2934,359.0,563.0,302.4594239315416
p11,p11\face\236.jpg,0.48633003,428.7306,3.0,98.0,330.74015008008934
p11,p11\face\237.jpg,414.42474,782.4542,449.0,600.0,185.70135214235788
p11,p11\face\238.jpg,817.0112,240.46436,784.0,51.0,192.3187052135075
p11,p11\face\239.jpg,424.62366,681.32605,307.0,468.0,243.60486063500457
p11,p11\face\240.jpg,186.68579,815.8491,199.0,613.0,203.22255349739112
p11,p11\face\241.jpg,1054.5803,812.9858,990.0,637.0,187.4609646866515
p11,p11\face\242.jpg,134.94135,688.74646,4.0,645.0,138.05574479852334
p11,p11\face\243.jpg,781.1788,182.25276,595.0,29.0,241.1409241760925
p11,p11\face\244.jpg,1500.5746,249.45686,1253.0,156.0,264.62683041407576
p11,p11\face\245.jpg,88.803894,93.25973,246.0,104.0,157.56258677109867
p11,p11\face\246.jpg,557.94214,67.22223,812.0,246.0,310.6555819955598
p11,p11\face\247.jpg,514.3163,972.0343,518.0,698.0,274.0590578461146
p11,p11\face\248.jpg,1192.9358,818.1415,954.0,292.0,577.8539229338155
p11,p11\face\249.jpg,860.37274,797.23,579.0,796.0,281.3754303639534
p11,p11\face\250.jpg,994.13245,294.07956,737.0,8.0,384.65388256847217
p11,p11\face\251.jpg,447.6211,504.887,619.0,252.0,305.4874179078412
p11,p11\face\252.jpg,822.2104,949.35223,718.0,530.0,432.1065768418713
p11,p11\face\253.jpg,393.01263,827.14795,389.0,699.0,128.21075636183963
p11,p11\face\254.jpg,1136.3925,683.7561,1106.0,400.0,285.37909272141854
p11,p11\face\255.jpg,1240.4009,818.2106,1106.0,552.0,298.2141245187759
p11,p11\face\256.jpg,83.00603,267.78906,56.0,75.0,194.67137774336524
p11,p11\face\257.jpg,1237.3877,503.9936,729.0,382.0,522.8197287306591
p11,p11\face\258.jpg,1349.0239,257.54248,1115.0,258.0,234.02437940575763
p11,p11\face\259.jpg,902.0407,589.1524,764.0,383.0,248.1008883120937
p11,p11\face\260.jpg,58.312607,511.79443,194.0,412.0,168.4339517251495
p11,p11\face\261.jpg,581.9729,827.1616,546.0,569.0,260.65584349866396
p11,p11\face\262.jpg,998.2291,735.31445,1035.0,520.0,218.43170593173969
p11,p11\face\263.jpg,365.07587,472.94385,297.0,211.0,270.6453369956704
p11,p11\face\264.jpg,1286.2487,294.56738,1114.0,391.0,197.40529770626725
p11,p11\face\265.jpg,55.72334,186.58752,200.0,305.0,186.64744715974552
p11,p11\face\266.jpg,1273.7024,84.962494,1063.0,227.0,254.10657674241727
p11,p11\face\267.jpg,1295.291,483.23593,1240.0,326.0,166.67403629539905
p11,p11\face\268.jpg,487.45163,230.86833,620.0,175.0,143.84137041807548
p11,p11\face\269.jpg,296.51416,763.66724,382.0,566.0,215.36054434946993
p11,p11\face\270.jpg,461.4965,132.10094,573.0,339.0,235.03245287885247
p11,p11\face\271.jpg,505.49237,502.82043,444.0,314.0,198.5811389583613
p11,p11\face\272.jpg,627.48535,543.3461,703.0,376.0,183.59517286682674
p11,p11\face\273.jpg,52.785316,125.62741,44.0,175.0,50.14812531547167
p11,p11\face\274.jpg,490.00836,712.7956,503.0,611.0,102.62126972514031
p11,p11\face\275.jpg,658.6177,797.0354,728.0,748.0,84.96103196833829
p11,p11\face\276.jpg,235.02843,884.35657,125.0,790.0,144.94625889877256
p11,p11\face\277.jpg,370.93106,342.46454,629.0,122.0,339.4174236835817
p11,p11\face\278.jpg,881.6179,825.4014,1007.0,686.0,187.49245818165593
p11,p11\face\279.jpg,516.256,768.4069,375.0,586.0,230.70660818992593
p11,p11\face\280.jpg,955.36444,958.47314,740.0,579.0,436.32753608957574
p11,p11\face\281.jpg,948.7035,282.11728,801.0,206.0,166.16305879880463
p11,p11\face\282.jpg,103.86167,262.76874,53.0,240.0,55.72544477446995
p11,p11\face\283.jpg,125.41242,138.18307,260.0,337.0,240.08745151506773
p11,p11\face\284.jpg,1064.2853,800.6443,951.0,700.0,151.53490728211767
p11,p11\face\285.jpg,72.75494,209.2395,150.0,413.0,217.91085476634706
p11,p11\face\286.jpg,294.00986,588.8054,635.0,245.0,484.227671142408
p11,p11\face\287.jpg,1154.2039,790.7571,1149.0,798.0,8.918521391111362
p11,p11\face\288.jpg,362.96576,497.32562,415.0,518.0,55.9910009510457
p11,p11\face\289.jpg,60.282394,772.77026,79.0,699.0,76.10782082430819
p11,p11\face\290.jpg,704.2207,589.8466,772.0,351.0,248.27755071189983
p11,p11\face\291.jpg,106.11868,639.9752,49.0,563.0,95.85263958611155
p11,p11\face\292.jpg,89.13053,379.66595,204.0,189.0,222.5949323462913
p11,p11\face\293.jpg,880.3882,730.82495,739.0,695.0,145.85625415113333
p11,p11\face\294.jpg,418.7745,718.8634,268.0,354.0,394.7888676242024
p11,p11\face\295.jpg,1247.2212,128.8649,1164.0,177.0,96.1392473592991
p11,p11\face\296.jpg,312.78757,750.41284,392.0,360.0,398.36766544864054
p11,p11\face\297.jpg,987.4103,853.2578,933.0,489.0,368.29910992968746
p11,p11\face\298.jpg,-11.920601,412.58673,91.0,312.0,143.91087465424565
p11,p11\face\299.jpg,665.45514,256.4157,645.0,108.0,149.81867295375767
p11,p11\face\300.jpg,1222.9338,189.5683,1051.0,26.0,237.30957003721952
p11,p11\face\301.jpg,1029.7842,604.1011,884.0,489.0,185.74521570218167
p11,p11\face\302.jpg,47.803192,621.76904,126.0,547.0,108.1903433335203
