subject,name,x,y,labelx,labely,error
p07,p07\face\1.jpg,1263.4209,621.1583,1301.0,743.0,127.50522354495914
p07,p07\face\2.jpg,626.6464,632.1691,584.0,563.0,81.25937145473591
p07,p07\face\3.jpg,571.1524,323.56387,674.0,622.0,315.66081479968335
p07,p07\face\4.jpg,950.3425,667.9074,1173.0,379.0,364.75175633573036
p07,p07\face\5.jpg,63.391953,276.67957,169.0,88.0,216.224501748183
p07,p07\face\6.jpg,1240.8546,233.66364,1620.0,100.0,402.01640202857396
p07,p07\face\7.jpg,412.79108,110.88183,142.0,295.0,327.45580570131904
p07,p07\face\8.jpg,1389.2941,432.79297,1778.0,669.0,454.8472958037675
p07,p07\face\9.jpg,778.1945,586.11224,826.0,861.0,279.0137065405569
p07,p07\face\10.jpg,775.30023,621.59906,843.0,430.0,203.20791576916977
p07,p07\face\11.jpg,1390.7408,266.2261,1777.0,192.0,393.3263991267304
p07,p07\face\12.jpg,405.85812,247.7392,242.0,414.0,233.43551705985104
p07,p07\face\13.jpg,847.9866,464.76562,724.0,59.0,424.2857785443674
p07,p07\face\14.jpg,859.7615,569.02203,1642.0,585.0,782.4017110794173
p07,p07\face\15.jpg,391.63156,595.2403,293.0,432.0,190.72382684132572
p07,p07\face\16.jpg,573.8709,512.7454,706.0,646.0,187.6562786219795
p07,p07\face\17.jpg,569.5057,739.465,402.0,326.0,446.1070324204719
p07,p07\face\18.jpg,943.88477,637.8707,1428.0,788.0,506.859309251591
p07,p07\face\19.jpg,81.943504,394.4745,128.0,368.0,53.12343288129778
p07,p07\face\20.jpg,1068.9733,525.064,1141.0,483.0,83.41002590741115
p07,p07\face\21.jpg,150.78726,516.4549,197.0,384.0,140.28512399974917
p07,p07\face\22.jpg,424.54745,336.41376,546.0,179.0,198.82105648044424
p07,p07\face\23.jpg,768.4206,456.8241,750.0,401.0,58.78476157440272
p07,p07\face\24.jpg,1045.7789,438.78494,1144.0,63.0,388.40919546915984
p07,p07\face\25.jpg,1151.1656,345.6659,1307.0,378.0,159.15351030922943
p07,p07\face\26.jpg,488.04492,520.57745,149.0,407.0,357.5629970718447
p07,p07\face\27.jpg,801.72003,589.9027,1001.0,396.0,278.0481354460051
p07,p07\face\28.jpg,998.2573,353.59146,1321.0,306.0,326.2327102698318
p07,p07\face\29.jpg,976.0528,455.07974,802.0,26.0,463.03757609399264
p07,p07\face\30.jpg,877.90704,849.9692,840.0,843.0,38.54235887610377
p07,p07\face\31.jpg,1219.7699,362.29013,1419.0,667.0,364.06144313151316
p07,p07\face\32.jpg,1064.705,477.75522,1185.0,527.0,129.98440411257036
p07,p07\face\33.jpg,1208.2155,339.92197,1148.0,484.0,156.15498986383687
p07,p07\face\34.jpg,198.91838,262.03842,196.0,258.0,4.982548968145792
p07,p07\face\35.jpg,539.5729,486.92838,361.0,110.0,417.08903800627513
p07,p07\face\36.jpg,108.421425,181.77638,42.0,20.0,174.88110916777146
p07,p07\face\37.jpg,462.53357,477.58856,401.0,878.0,405.11194440549394
p07,p07\face\38.jpg,853.5755,412.53836,787.0,526.0,131.55166968486185
p07,p07\face\39.jpg,278.7742,767.1382,258.0,898.0,132.50050117829744
p07,p07\face\40.jpg,84.15244,782.96,3.0,807.0,84.63828424629277
p07,p07\face\41.jpg,497.7729,254.36105,616.0,125.0,175.248200106663
p07,p07\face\42.jpg,795.39154,184.03717,891.0,193.0,96.02765003014757
p07,p07\face\43.jpg,1166.6564,88.281555,1104.0,345.0,264.25400600085516
p07,p07\face\44.jpg,538.9904,369.67532,488.0,115.0,259.7297423525076
p07,p07\face\45.jpg,363.2236,304.43716,92.0,311.0,271.3029902157365
p07,p07\face\46.jpg,862.5096,219.5484,988.0,121.0,159.560749598703
p07,p07\face\47.jpg,400.084,730.2793,324.0,739.0,76.58216584166315
p07,p07\face\48.jpg,725.3641,258.4109,650.0,7.0,262.4636730816286
p07,p07\face\49.jpg,697.1718,563.50726,903.0,897.0,391.89623148226366
p07,p07\face\50.jpg,949.76276,34.467007,1359.0,117.0,417.4767209078849
p07,p07\face\51.jpg,723.4577,303.32764,677.0,443.0,147.19608520609506
p07,p07\face\52.jpg,916.66174,415.69952,1067.0,168.0,289.75273672132937
p07,p07\face\53.jpg,1251.25,314.23746,1371.0,354.0,126.17892878889288
p07,p07\face\54.jpg,929.1978,458.9418,634.0,510.0,299.5808530263575
p07,p07\face\55.jpg,479.87595,538.92053,148.0,549.0,332.0289661686161
p07,p07\face\56.jpg,1014.9545,680.8072,1277.0,707.0,263.35126850843153
p07,p07\face\57.jpg,1097.3285,316.47815,957.0,301.0,141.1795247304828
p07,p07\face\58.jpg,916.2529,373.87762,323.0,149.0,634.4438263156164
p07,p07\face\59.jpg,915.24097,570.6469,1224.0,847.0,414.37081445849924
p07,p07\face\60.jpg,954.9096,400.8037,924.0,386.0,34.27176258871872
p07,p07\face\61.jpg,1092.6013,298.11697,1080.0,658.0,360.10357667968253
p07,p07\face\62.jpg,729.09784,312.2062,847.0,121.0,224.63466868451093
p07,p07\face\63.jpg,848.868,340.71048,352.0,672.0,597.1855344028353
p07,p07\face\64.jpg,295.03934,578.0391,426.0,418.0,206.79269510792687
p07,p07\face\65.jpg,1022.9193,632.94543,1078.0,730.0,111.59511953094096
p07,p07\face\66.jpg,847.39777,175.75533,968.0,496.0,342.201055667571
