subject,name,x,y,labelx,labely,error
p03,p03\face\1.jpg,1087.3387,795.17554,1197.0,683.0,156.87237298597225
p03,p03\face\2.jpg,92.25295,406.55292,316.0,348.0,231.28161101512157
p03,p03\face\3.jpg,245.45062,299.83105,405.0,444.0,215.0364794633692
p03,p03\face\4.jpg,263.9944,231.8514,370.0,144.0,137.67737139323222
p03,p03\face\5.jpg,1325.2529,319.645,1367.0,247.0,83.78611045207613
p03,p03\face\6.jpg,40.033443,391.3776,89.0,222.0,176.31361883728664
p03,p03\face\7.jpg,360.95596,371.92133,511.0,135.0,280.4370333738039
p03,p03\face\8.jpg,1017.5996,449.06137,1283.0,366.0,278.094520801831
p03,p03\face\9.jpg,1348.0273,364.17865,1377.0,383.0,34.549355406206566
p03,p03\face\10.jpg,503.4545,446.8193,689.0,207.0,303.2168159914618
p03,p03\face\11.jpg,954.84436,697.6309,1044.0,729.0,94.51321108878113
p03,p03\face\12.jpg,304.67255,351.4471,466.0,390.0,165.87004278576043
p03,p03\face\13.jpg,1217.804,644.21155,1344.0,673.0,129.43808093785614
p03,p03\face\14.jpg,973.12256,478.9845,1093.0,495.0,120.94253461742689
p03,p03\face\15.jpg,213.79916,293.09555,522.0,329.0,310.2851762894902
p03,p03\face\16.jpg,959.51025,727.89197,1061.0,654.0,125.53960094826652
p03,p03\face\17.jpg,364.953,359.39624,576.0,225.0,250.20628988896343
p03,p03\face\18.jpg,361.59204,411.08597,469.0,352.0,122.58719791948097
p03,p03\face\19.jpg,80.781525,561.1996,257.0,557.0,176.26851077440065
p03,p03\face\20.jpg,314.0279,542.37006,130.0,800.0,316.60614827416094
p03,p03\face\21.jpg,1382.5508,379.61267,1337.0,335.0,63.75863912051448
p03,p03\face\22.jpg,758.8507,330.4618,733.0,258.0,76.93484713135524
p03,p03\face\23.jpg,211.05423,569.22595,213.0,577.0,8.013852999948599
p03,p03\face\24.jpg,830.0796,788.6405,988.0,860.0,173.2946427421373
p03,p03\face\25.jpg,1419.2988,695.1957,1395.0,564.0,133.42690970855543
p03,p03\face\26.jpg,1226.5198,219.64713,1278.0,230.0,52.51091078959805
p03,p03\face\27.jpg,949.4453,181.05472,904.0,10.0,176.98867813365916
p03,p03\face\28.jpg,238.50473,838.2462,406.0,897.0,177.5011938780272
p03,p03\face\29.jpg,123.155655,326.03662,6.0,87.0,266.2028420678487
p03,p03\face\30.jpg,1063.9602,85.18259,998.0,142.0,87.05726159761171
p03,p03\face\31.jpg,1239.3015,739.55054,1240.0,545.0,194.55178857440504
p03,p03\face\32.jpg,1346.7585,658.66455,1321.0,631.0,37.79986875803936
p03,p03\face\33.jpg,519.9053,782.8246,561.0,807.0,47.67837345088311
p03,p03\face\34.jpg,932.14087,759.54846,951.0,466.0,294.153645545147
p03,p03\face\35.jpg,625.8148,201.76031,710.0,139.0,105.00477109696016
p03,p03\face\36.jpg,781.13293,726.7369,1018.0,766.0,240.0991494414339
p03,p03\face\37.jpg,1130.2224,793.1174,1164.0,787.0,34.327068856079165
p03,p03\face\38.jpg,1059.1313,631.4082,1282.0,724.0,241.33727372186004
p03,p03\face\39.jpg,63.889763,442.0183,215.0,502.0,162.5795298173328
p03,p03\face\40.jpg,1378.6824,120.364174,1294.0,197.0,114.21100777453546
p03,p03\face\41.jpg,182.70192,165.95203,370.0,233.0,198.93717601293127
p03,p03\face\42.jpg,423.2465,825.4514,605.0,882.0,190.34726693927075
p03,p03\face\43.jpg,767.62946,699.2371,942.0,695.0,174.4220142714216
p03,p03\face\44.jpg,943.9541,708.57434,978.0,651.0,66.88742583157914
p03,p03\face\45.jpg,744.5957,317.97385,826.0,190.0,151.67058002048387
p03,p03\face\46.jpg,44.221714,411.99567,74.0,365.0,55.635771867820125
p03,p03\face\47.jpg,859.30774,652.52527,935.0,586.0,100.77167105640355
p03,p03\face\48.jpg,75.41362,653.63184,151.0,640.0,76.80578057469047
p03,p03\face\49.jpg,942.59357,191.81477,938.0,162.0,30.16656336757895
p03,p03\face\50.jpg,32.31005,380.768,45.0,508.0,127.86326925665557
p03,p03\face\51.jpg,897.77014,694.94025,1063.0,746.0,172.9393070017629
p03,p03\face\52.jpg,193.71518,630.98285,218.0,794.0,164.81609068898584
p03,p03\face\53.jpg,1185.6166,737.39014,1235.0,657.0,94.34668449394499
p03,p03\face\54.jpg,1371.4862,647.1151,1375.0,484.0,163.15295498013512
p03,p03\face\55.jpg,30.159187,102.97001,61.0,29.0,80.1418603068178
p03,p03\face\56.jpg,902.56555,598.96075,889.0,587.0,18.085459969397725
p03,p03\face\57.jpg,750.93604,490.93167,816.0,423.0,94.0639742409388
p03,p03\face\58.jpg,1269.7439,714.07825,1232.0,485.0,232.16684800483466
p03,p03\face\59.jpg,412.3142,268.4742,549.0,533.0,297.75308300251066
p03,p03\face\60.jpg,1093.3044,140.02203,1076.0,68.0,74.07170301471406
p03,p03\face\61.jpg,1272.6013,777.4741,1346.0,783.0,73.60639819654776
p03,p03\face\62.jpg,1268.3345,81.25882,1236.0,45.0,48.582097678504475
p03,p03\face\63.jpg,1398.7917,473.88672,1387.0,434.0,41.59321585870405
p03,p03\face\64.jpg,268.96176,221.56319,458.0,78.0,237.37279488180613
p03,p03\face\65.jpg,464.667,433.01086,606.0,371.0,154.3384825229923
p03,p03\face\66.jpg,1398.8464,183.6395,1335.0,170.0,65.2870838704908
p03,p03\face\67.jpg,419.38644,306.60605,498.0,368.0,99.7462209497182
p03,p03\face\68.jpg,1046.0509,261.68777,1058.0,214.0,49.16202584471321
p03,p03\face\69.jpg,44.751442,216.25056,182.0,31.0,230.553554312767
p03,p03\face\70.jpg,742.69867,131.85516,912.0,156.0,171.01436800017711
p03,p03\face\71.jpg,1418.5387,506.00607,1400.0,385.0,122.41794525441317
p03,p03\face\72.jpg,389.4034,-3.13966,478.0,102.0,137.49073832444134
p03,p03\face\73.jpg,185.10837,566.63916,99.0,898.0,342.36626038498594
p03,p03\face\74.jpg,1343.9509,130.97995,1367.0,357.0,227.19225407680605
p03,p03\face\75.jpg,414.38477,741.23706,245.0,871.0,213.37670254153804
p03,p03\face\76.jpg,510.5379,162.49023,724.0,212.0,219.12845832981165
p03,p03\face\77.jpg,719.62695,475.369,849.0,381.0,160.1339771097939
p03,p03\face\78.jpg,60.049488,702.5782,151.0,662.0,99.59209286352757
p03,p03\face\79.jpg,1115.0302,342.46686,1197.0,75.0,279.7455596162341
p03,p03\face\80.jpg,36.11738,418.7411,26.0,201.0,217.97602362415918
p03,p03\face\81.jpg,854.5897,502.62393,887.0,547.0,54.951447852570276
p03,p03\face\82.jpg,1088.3875,804.70593,1285.0,821.0,197.28657376390316
p03,p03\face\83.jpg,259.0988,390.37463,443.0,318.0,197.6303169746484
p03,p03\face\84.jpg,308.70242,506.85834,327.0,491.0,24.213389023592143
p03,p03\face\85.jpg,29.409771,531.14636,83.0,694.0,171.4445063278494
p03,p03\face\86.jpg,1152.7137,557.0064,1223.0,271.0,294.51624796010833
p03,p03\face\87.jpg,72.403595,283.60577,42.0,262.0,37.29863416201138
p03,p03\face\88.jpg,104.51488,350.32928,61.0,28.0,325.25330273111757
p03,p03\face\89.jpg,623.34656,225.7161,748.0,246.0,126.29298077164661
p03,p03\face\90.jpg,404.9178,540.5956,529.0,466.0,144.77878464877028
p03,p03\face\91.jpg,1502.866,251.49512,1341.0,114.0,212.38055466544012
p03,p03\face\92.jpg,929.10657,136.70724,879.0,99.0,62.70968341915984
p03,p03\face\93.jpg,453.00793,708.50867,1173.0,676.0,720.7255892501666
p03,p03\face\94.jpg,1235.1288,395.67603,1408.0,354.0,177.8239231831589
p03,p03\face\95.jpg,171.92064,754.7884,121.0,821.0,83.52777185987306
p03,p03\face\96.jpg,1500.659,251.71565,1354.0,116.0,199.81896103097924
p03,p03\face\97.jpg,121.76723,709.77747,23.0,751.0,107.0245846464727
p03,p03\face\98.jpg,754.4911,276.39413,829.0,207.0,101.81907015326254
p03,p03\face\99.jpg,321.39587,720.0768,989.0,611.0,676.4562301065754
p03,p03\face\100.jpg,34.22767,382.43243,92.0,385.0,57.82935776178588
p03,p03\face\101.jpg,1043.1453,565.4723,1040.0,495.0,70.54244345161996
p03,p03\face\102.jpg,42.347378,586.67224,13.0,676.0,94.02508599770063
p03,p03\face\103.jpg,1293.7773,445.0349,1355.0,379.0,90.04900467072082
p03,p03\face\104.jpg,1133.7488,712.17706,1173.0,550.0,166.85939767885415
p03,p03\face\105.jpg,341.39453,705.1171,522.0,639.0,192.32735764835954
p03,p03\face\106.jpg,51.66167,624.23724,204.0,750.0,197.54300362516005
p03,p03\face\107.jpg,29.046053,184.5556,18.0,199.0,18.183945770625872
p03,p03\face\108.jpg,417.14713,111.76497,528.0,77.0,116.17643001325614
p03,p03\face\109.jpg,85.10341,218.86041,148.0,442.0,231.8345483583066
p03,p03\face\110.jpg,1296.7551,771.2009,1334.0,767.0,37.48104012885215
p03,p03\face\111.jpg,67.02561,611.53827,219.0,546.0,165.5037173864986
p03,p03\face\112.jpg,75.801476,307.93835,148.0,254.0,90.12199034936617
p03,p03\face\113.jpg,302.65277,190.27844,385.0,123.0,106.33651808351165
p03,p03\face\114.jpg,1240.9547,783.2301,1372.0,880.0,162.902674164668
p03,p03\face\115.jpg,428.747,109.206696,480.0,125.0,53.63112536039007
p03,p03\face\116.jpg,526.58435,746.4862,640.0,806.0,128.08200498118384
p03,p03\face\117.jpg,427.34335,385.35815,572.0,573.0,236.92827567114063
p03,p03\face\118.jpg,1184.7947,540.9061,1239.0,468.0,90.84888831357542
p03,p03\face\119.jpg,933.4048,651.6378,1135.0,476.0,267.3747808554502
p03,p03\face\120.jpg,60.55075,358.57806,265.0,174.0,275.44248492198875
p03,p03\face\121.jpg,1068.9105,471.04178,1084.0,273.0,198.61580571860338
p03,p03\face\122.jpg,341.26843,486.10352,524.0,338.0,235.21368277058204
p03,p03\face\123.jpg,787.6251,224.63583,803.0,285.0,62.29140777363982
p03,p03\face\124.jpg,1141.1057,440.85184,1313.0,291.0,228.0421424868658
p03,p03\face\125.jpg,493.56635,265.47943,617.0,173.0,154.23460214880447
p03,p03\face\126.jpg,347.34045,492.41852,515.0,647.0,228.04639056560399
p03,p03\face\127.jpg,239.0604,141.48825,468.0,105.0,231.8291059703246
p03,p03\face\128.jpg,83.41928,605.3082,121.0,570.0,51.56531242329964
p03,p03\face\129.jpg,1298.3391,276.00458,1270.0,104.0,174.32349149641308
p03,p03\face\130.jpg,438.36728,630.406,578.0,565.0,154.19222479586966
p03,p03\face\131.jpg,59.006985,639.3329,53.0,464.0,175.4357576953028
p03,p03\face\132.jpg,1115.0947,584.0014,1341.0,380.0,304.3842401061527
p03,p03\face\133.jpg,1013.73773,711.5885,1040.0,570.0,144.00350608795955
p03,p03\face\134.jpg,185.59637,370.06277,331.0,36.0,364.3352251018284
p03,p03\face\135.jpg,426.24414,441.43103,636.0,493.0,216.00203449562693
p03,p03\face\136.jpg,702.2744,549.3778,812.0,402.0,183.73873264774633
p03,p03\face\137.jpg,354.2735,527.4827,545.0,432.0,213.29216318233543
p03,p03\face\138.jpg,163.5517,890.04724,340.0,594.0,344.6417977407848
p03,p03\face\139.jpg,1130.9805,562.6655,1419.0,729.0,332.59946820462596
p03,p03\face\140.jpg,1041.9694,618.7921,1096.0,456.0,171.5242956096162
p03,p03\face\141.jpg,108.90551,509.30438,449.0,401.0,356.9230922061502
p03,p03\face\142.jpg,1292.6123,152.36014,1262.0,37.0,119.35273025260042
p03,p03\face\143.jpg,167.7909,225.74072,371.0,253.0,205.02928525578974
p03,p03\face\144.jpg,1380.76,347.94324,1367.0,278.0,71.28390092615582
p03,p03\face\145.jpg,83.54937,136.96846,273.0,201.0,199.97894420413365
p03,p03\face\146.jpg,835.1367,392.30338,857.0,269.0,125.22669677803331
p03,p03\face\147.jpg,24.921429,216.99948,84.0,167.0,77.3965476357796
p03,p03\face\148.jpg,320.79346,193.04419,482.0,120.0,176.98305555370266
p03,p03\face\149.jpg,377.1638,759.064,417.0,639.0,126.5001736967681
p03,p03\face\150.jpg,706.2605,754.71924,770.0,814.0,87.04557781523137
p03,p03\face\151.jpg,113.83372,655.5337,345.0,671.0,231.6831079297755
p03,p03\face\152.jpg,39.40342,705.6688,108.0,743.0,78.09678240411061
p03,p03\face\153.jpg,481.41882,645.736,680.0,598.0,204.2381231246997
p03,p03\face\154.jpg,739.7937,403.61224,862.0,215.0,224.74197879179135
p03,p03\face\155.jpg,1084.971,713.3264,1121.0,449.0,266.77058847444187
p03,p03\face\156.jpg,1168.2589,802.5664,1260.0,833.0,96.65728559904318
p03,p03\face\157.jpg,1106.3999,246.1981,1212.0,60.0,214.0586769731608
p03,p03\face\158.jpg,805.56714,734.65027,1179.0,898.0,407.59692098935193
p03,p03\face\159.jpg,577.7181,393.32062,691.0,539.0,184.54072001525842
p03,p03\face\160.jpg,923.2998,462.23865,974.0,436.0,57.08744448965442
p03,p03\face\161.jpg,1286.3752,101.74266,1297.0,19.0,83.42201693891278
p03,p03\face\162.jpg,1063.303,723.70667,1205.0,659.0,155.77226340679204
