subject,name,x,y,labelx,labely,error
p03,p03\face\1.jpg,1164.8483,725.87427,1197.0,683.0,53.59045634923022
p03,p03\face\2.jpg,193.45122,257.0005,316.0,348.0,152.64047705105943
p03,p03\face\3.jpg,182.03589,348.37982,405.0,444.0,242.60299842283484
p03,p03\face\4.jpg,259.5431,216.5416,370.0,144.0,132.1476890405201
p03,p03\face\5.jpg,1365.2391,134.73044,1367.0,247.0,112.28336781331419
p03,p03\face\6.jpg,104.70729,263.05817,89.0,222.0,43.960119033388516
p03,p03\face\7.jpg,277.06052,689.0117,511.0,135.0,601.378988242855
p03,p03\face\8.jpg,1087.5013,574.8218,1283.0,366.0,286.0529070381911
p03,p03\face\9.jpg,1246.2,603.71405,1377.0,383.0,256.56060443879534
p03,p03\face\10.jpg,563.84717,592.80566,689.0,207.0,405.59739890684705
p03,p03\face\11.jpg,1053.5326,519.5536,1044.0,729.0,209.66323443799106
p03,p03\face\12.jpg,425.3003,158.1246,466.0,390.0,235.42018618313085
p03,p03\face\13.jpg,1136.3677,718.9526,1344.0,673.0,212.6565875272854
p03,p03\face\14.jpg,1014.5953,583.2749,1093.0,495.0,118.06675978286607
p03,p03\face\15.jpg,336.39905,308.22507,522.0,329.0,186.76003989076463
p03,p03\face\16.jpg,1078.903,702.11395,1061.0,654.0,51.336811955153095
p03,p03\face\17.jpg,475.9052,113.19845,576.0,225.0,150.06183621260936
p03,p03\face\18.jpg,399.85876,154.98087,469.0,352.0,208.7990679606832
p03,p03\face\19.jpg,261.19928,530.8916,257.0,557.0,26.44394960483636
p03,p03\face\20.jpg,450.84024,664.54694,130.0,800.0,348.2613848641563
p03,p03\face\21.jpg,1428.9044,464.54672,1337.0,335.0,158.8356867666237
p03,p03\face\22.jpg,712.6336,189.72728,733.0,258.0,71.24573383609541
p03,p03\face\23.jpg,224.08159,715.43036,213.0,577.0,138.87319980831435
p03,p03\face\24.jpg,958.22595,767.0028,988.0,860.0,97.6471795787646
p03,p03\face\25.jpg,1300.2229,713.9245,1395.0,564.0,177.36982462499083
p03,p03\face\26.jpg,1168.6156,54.89466,1278.0,230.0,206.46265552152525
p03,p03\face\27.jpg,1021.15643,207.40372,904.0,10.0,229.55142227559818
p03,p03\face\28.jpg,210.0505,902.5821,406.0,897.0,196.02898581906197
p03,p03\face\29.jpg,50.75744,468.91013,6.0,87.0,384.52383297397836
p03,p03\face\30.jpg,1129.0277,69.82415,998.0,142.0,149.5914945255077
p03,p03\face\31.jpg,1299.0182,579.7055,1240.0,545.0,68.46618619686473
p03,p03\face\32.jpg,1314.3358,756.5969,1321.0,631.0,125.77359836974928
p03,p03\face\33.jpg,704.48206,778.2363,561.0,807.0,146.33676646266994
p03,p03\face\34.jpg,828.8101,857.82623,951.0,466.0,410.43654351190514
p03,p03\face\35.jpg,626.47784,11.2302,710.0,139.0,152.6468875071647
p03,p03\face\36.jpg,806.00323,877.20496,1018.0,766.0,239.39334133388087
p03,p03\face\37.jpg,1250.7097,759.62585,1164.0,787.0,90.92809766685158
p03,p03\face\38.jpg,1055.465,744.29126,1282.0,724.0,227.44198264337655
p03,p03\face\39.jpg,121.513664,380.0347,215.0,502.0,153.67247791569577
p03,p03\face\40.jpg,1367.9785,103.48092,1294.0,197.0,119.2419333618631
p03,p03\face\41.jpg,211.21089,-1.7086349,370.0,233.0,283.3762957623661
p03,p03\face\42.jpg,613.58405,771.96094,605.0,882.0,110.37337201517403
p03,p03\face\43.jpg,952.99493,831.9044,942.0,695.0,137.34521827997872
p03,p03\face\44.jpg,977.3889,682.2013,978.0,651.0,31.20727743714697
p03,p03\face\45.jpg,790.0422,82.15359,826.0,190.0,113.68295156514235
p03,p03\face\46.jpg,65.78672,564.9053,74.0,365.0,200.07392188576202
p03,p03\face\47.jpg,1014.5906,775.60474,935.0,586.0,205.63223771456654
p03,p03\face\48.jpg,61.01774,735.9713,151.0,640.0,131.55721485821292
p03,p03\face\49.jpg,950.76733,75.71072,938.0,162.0,87.22869490508127
p03,p03\face\50.jpg,56.24466,337.16187,45.0,508.0,171.20779589434588
p03,p03\face\51.jpg,1035.9716,687.02295,1063.0,746.0,64.87548922021706
